Orthogroup	Raphanus_sativus	Alyssum_gmelinii
OG0011849	XP_018441564.1	Ag034G3884800
OG0011850	XP_018440325.1	Ag034G3887700
OG0011851	XP_018472494.1, XP_018439502.1	Ag034G3891400
OG0011852	XP_018435260.1	Ag034G3897500
OG0011853	XP_018433510.1	Ag034G3900800
OG0011854	XP_018437585.1, XP_018449854.1	Ag034G3901800, Ag034G3901700
OG0011855	XP_018436964.1	Ag034G3905600
OG0011856	XP_018450163.1	Ag034G3906100
OG0011857	XP_018435906.1	Ag034G3907800
OG0011858	XP_018479436.1, XP_018451050.1	Ag034G3915600
OG0011859	XP_018436036.1	Ag034G3915800
OG0011860	XP_018489787.1, XP_018489778.1	Ag034G3920700
OG0011862	XP_018450341.1	Ag034G3932000, Ag034G3931600
OG0011863	XP_018473049.1, XP_018438119.1	Ag034G3932900
OG0011864	XP_018441763.1, XP_018432697.1	Ag034G3933600
OG0011865	XP_018432667.1, XP_018451632.1	Ag034G3934700
OG0011866	XP_018440633.1	Ag034G3939300
OG0011867	XP_018479348.1	Ag034G3944200, Ag034G3944100
OG0011868	XP_018466733.1, XP_018435866.1	Ag034G3944300
OG0011869	XP_018474570.1	Ag034G3950700
OG0011870	XP_018468271.1	Ag034G3961100
OG0011871	XP_018489046.1, XP_018448263.1	Ag034G3964400
OG0011872	XP_018436466.1	Ag034G3964600
OG0011873	XP_018432807.1, XP_018492816.1	Ag034G3965300
OG0011874	XP_018462559.1, XP_018467698.1, XP_018449498.1	Ag034G3972900
OG0011875	XP_018441093.1, XP_018447704.1	Ag034G3973900
OG0011876	XP_018449593.1	Ag034G3974900
OG0011877	XP_018440922.1	Ag034G3979400
OG0011878	XP_018482538.1, XP_018436842.1	Ag034G3980800
OG0011879	XP_018448155.1	Ag034G3981400
OG0011880	XP_018492966.1	Ag034G3984000
OG0011881	XP_018447364.1	Ag034G3984200
OG0011882	XP_018453081.1, XP_018453477.1	Ag034G3985800
OG0011883	XP_018451075.1	Ag034G3987300
OG0011884	XP_018440780.1, XP_018451614.1	Ag034G3987400
OG0011885	XP_018437675.1, XP_018450989.1	Ag034G3989100
OG0011886	XP_018451272.1, XP_018488676.1	Ag034G4008800
OG0011887	XP_018435966.1, XP_018488686.1	Ag034G4009000
OG0011888	XP_018441264.1	Ag034G4025200
OG0011889	XP_018471105.1	Ag034G4025400
OG0011890	XP_018464933.1	Ag034G4026600
OG0011891	XP_018437600.1, XP_018433016.1	Ag034G4027100
OG0011892	XP_018440604.1	Ag034G4030700
OG0011893	XP_018433448.1	Ag034G4031600
OG0011894	XP_018457906.1	Ag034G4042700
OG0011895	XP_018464100.1	Ag034G4043700
OG0011896	XP_018455497.1, XP_018469550.1	Ag034G4043900
OG0011897	XP_018482464.1, XP_018482463.1	Ag034G4045400
OG0011898	XP_018446472.1, XP_018446473.1	Ag034G4048800
OG0011899	XP_018457200.1	Ag034G4051200
OG0011900	XP_018461375.1, XP_018455225.1	Ag034G4053200
OG0011902	XP_018457612.1	Ag034G4063700
OG0011903	XP_018453453.1, XP_018465662.1	Ag034G4068400
OG0011904	XP_018470298.1	Ag052G4851100
OG0011905	XP_018481337.1	Ag002G0098800, Ag024G2852300
OG0011906	XP_018456471.1	Ag002G0133200
OG0011907	XP_018449844.1, XP_018467030.1	Ag002G0164800
OG0011908	XP_018469640.1	Ag002G0164900
OG0011909	XP_018454650.1, XP_018454983.1	Ag002G0169000
OG0011910	XP_018457051.1	Ag002G0171600
OG0011911	XP_018456916.1, XP_018456915.1	Ag002G0174100
OG0011912	XP_018491550.1	Ag002G0183000
OG0011913	XP_018469256.1	Ag002G0183600
OG0011914	XP_018452410.1	Ag002G0186600
OG0011915	XP_018451964.1	Ag002G0193500
OG0011916	XP_018437352.1	Ag002G0196600
OG0011917	XP_018434477.1	Ag002G0197800
OG0011918	XP_018434809.1, XP_018458066.1	Ag002G0199800
OG0011919	XP_018486828.1, XP_018491701.1	Ag002G0208000
OG0011920	XP_018440965.1	Ag002G0219500
OG0011921	XP_018433136.1	Ag002G0219900
OG0011922	XP_018455623.1	Ag002G0227600
OG0011923	XP_018455821.1, XP_018461932.1	Ag002G0233600
OG0011924	XP_018452233.1	Ag002G0237300
OG0011925	XP_018439278.1	Ag002G0239600
OG0011926	XP_018440142.1	Ag002G0240000
OG0011927	XP_018463780.1, XP_018457741.1	Ag002G0245000
OG0011928	XP_018438739.1	Ag002G0246100
OG0011929	XP_018434777.1	Ag002G0246700
OG0011930	XP_018452328.1, XP_018434581.1	Ag002G0249000
OG0011931	XP_018457506.1	Ag002G0249300
OG0011932	XP_018461257.1, XP_018437333.1	Ag002G0259600
OG0011933	XP_018439411.1	Ag002G0263900
OG0011934	XP_018457684.1	Ag002G0267900
OG0011935	XP_018441226.1	Ag002G0268800
OG0011936	XP_018456702.1, XP_018456704.1	Ag002G0270600
OG0011937	XP_018458164.1	Ag002G0271100
OG0011938	XP_018480634.1, XP_018454259.1, XP_018453367.1	Ag024G2863400
OG0011939	XP_018456460.1, XP_018456673.1	Ag024G2863800
OG0011940	XP_018453095.1	Ag024G2891900
OG0011941	XP_018457842.1, XP_018457843.1	Ag024G2894000
OG0011942	XP_018457074.1, XP_018457075.1	Ag024G2895700
OG0011943	XP_018453180.1	Ag024G2897200
OG0011944	XP_018453009.1, XP_018454422.1	Ag024G2897400
OG0011945	XP_018483475.1	Ag016G2284500, Ag016G2285100
OG0011946	XP_018455074.1, XP_018436976.1	Ag016G2291600
OG0011947	XP_018435250.1, XP_018436237.1	Ag016G2293500
OG0011948	XP_018484914.1, XP_018461553.1	Ag016G2293900
OG0011949	XP_018434791.1	Ag016G2295400
OG0011950	XP_018458048.1, XP_018467744.1	Ag016G2302000, Ag016G2303000
OG0011951	XP_018480341.1	Ag016G2303500
OG0011952	XP_018484017.1, XP_018461758.1	Ag016G2333300
OG0011953	XP_018434457.1, XP_018439537.1	Ag016G2333600
OG0011954	XP_018457615.1, XP_018456268.1	Ag016G2334100
OG0011955	XP_018450104.1, XP_018456550.1	Ag016G2334500
OG0011956	XP_018447564.1	Ag016G2343300
OG0011957	XP_018451298.1	Ag016G2362800
OG0011958	XP_018453288.1	Ag016G2365500
OG0011959	XP_018466814.1	Ag016G2376500
OG0011960	XP_018437140.1	Ag016G2388200
OG0011961	XP_018454568.1	Ag016G2388900
OG0011962	XP_018469453.1, XP_018470106.1, XP_018472444.1	Ag065G5119400
OG0011963	XP_018435673.1, XP_018485124.1	Ag065G5128000
OG0011964	XP_018468687.1, XP_018449827.1	Ag025G2908300
OG0011965	XP_018477863.1, XP_018479648.1, XP_018478020.1	Ag025G2908400
OG0011966	XP_018480726.1	Ag025G2910200, Ag025G2910100
OG0011967	XP_018477659.1, XP_018477657.1	Ag025G2911100
OG0011968	XP_018451419.1	Ag025G2930000
OG0011969	XP_018484365.1, XP_018448781.1	Ag025G2934600
OG0011970	XP_018441993.1	Ag025G2934800
OG0011971	XP_018435435.1	Ag025G2939100, Ag025G2936300, Ag025G2936500
OG0011972	XP_018448449.1, XP_018435198.1	Ag025G2936700
OG0011973	XP_018477212.1, XP_018461832.1, XP_018440490.1	Ag025G2939200
OG0011974	XP_018449388.1	Ag025G2951300
OG0011975	XP_018438789.1, XP_018477126.1	Ag025G2962900
OG0011977	XP_018470636.1	Ag011G1025900
OG0011978	XP_018478735.1, XP_018463064.1	Ag011G1026300
OG0011979	XP_018477148.1, XP_018483268.1, XP_018483266.1	Ag011G1027600
OG0011980	XP_018449206.1	Ag011G1027800
OG0011981	XP_018477399.1, XP_018471503.1	Ag011G1028100
OG0011982	XP_018482629.1	Ag011G1028900
OG0011983	XP_018480209.1	Ag011G1033000
OG0011984	XP_018478982.1	Ag011G1039900
OG0011985	XP_018483774.1, XP_018451265.1	Ag011G1040000
OG0011986	XP_018449391.1, XP_018469139.1	Ag011G1040100
OG0011987	XP_018468448.1, XP_018483409.1, XP_018481365.1	Ag011G1044400
OG0011988	XP_018451909.1	Ag011G1045300
OG0011989	XP_018453337.1, XP_018447506.1	Ag011G1045900
OG0011990	XP_018451108.1	Ag011G1054300
OG0011991	XP_018468167.1	Ag011G1066700, Ag011G1066600, Ag011G1066500
OG0011992	XP_018449705.1	Ag011G1067700
OG0011993	XP_018470277.1, XP_018470282.1	Ag011G1071300
OG0011994	XP_018451793.1, XP_018483407.1	Ag011G1074900
OG0011995	XP_018458854.1	Ag011G1076400
OG0011996	XP_018469221.1, XP_018469380.1	Ag011G1077600
OG0011997	XP_018471794.1, XP_018471839.1	Ag011G1078000
OG0011998	XP_018449123.1, XP_018477329.1	Ag011G1082100
OG0011999	XP_018449023.1, XP_018448392.1, XP_018449006.1	Ag011G1085200
OG0012000	XP_018451261.1, XP_018448384.1	Ag011G1085800
OG0012001	XP_018470837.1, XP_018449008.1, XP_018449022.1	Ag011G1087600
OG0012002	XP_018470839.1, XP_018450123.1	Ag011G1087700
OG0012003	XP_018456588.1, XP_018456764.1	Ag011G1091000
OG0012004	XP_018458488.1, XP_018470423.1	Ag011G1093600
OG0012005	XP_018471096.1, XP_018470388.1	Ag011G1094500
OG0012006	XP_018449985.1, XP_018479020.1	Ag011G1094600
OG0012007	XP_018448010.1, XP_018447200.1	Ag011G1096900
OG0012008	XP_018467840.1, XP_018478050.1	Ag011G1100700
OG0012009	XP_018482614.1, XP_018470197.1	Ag011G1103000
OG0012010	XP_018472415.1, XP_018465015.1	Ag011G1106500
OG0012011	XP_018468020.1	Ag011G1112500
OG0012012	XP_018480840.1, XP_018480870.1	Ag011G1123000
OG0012013	XP_018471790.1	Ag011G1124600
OG0012014	XP_018471414.1	Ag011G1144300
OG0012015	XP_018447511.1	Ag011G1145100
OG0012016	XP_018469389.1	Ag011G1146500
OG0012017	XP_018470042.1, XP_018451547.1	Ag011G1156400
OG0012018	XP_018470073.1	Ag011G1158700
OG0012019	XP_018470071.1	Ag011G1159100
OG0012020	XP_018470072.1, XP_018480349.1	Ag011G1159200, Ag011G1159300
OG0012021	XP_018438282.1	Ag011G1161700
OG0012022	XP_018470708.1	Ag011G1164900
OG0012024	XP_018468062.1, XP_018483577.1, XP_018481884.1	Ag011G1175100
OG0012025	XP_018468083.1	Ag011G1177100
OG0012026	XP_018467438.1, XP_018471991.1	Ag011G1177800
OG0012027	XP_018472119.1	Ag011G1181800
OG0012028	XP_018451438.1, XP_018469304.1	Ag011G1182400
OG0012029	XP_018470845.1	Ag011G1183600
OG0012030	XP_018447492.1, XP_018471819.1	Ag011G1184800
OG0012031	XP_018453639.1	Ag011G1191700
OG0012032	XP_018470430.1	Ag011G1195100
OG0012033	XP_018467890.1, XP_018478350.1	Ag011G1195900
OG0012034	XP_018479043.1, XP_018469205.1	Ag011G1196800
OG0012035	XP_018477670.1	Ag011G1212800
OG0012036	XP_018482436.1, XP_018485105.1	Ag011G1214100
OG0012037	XP_018448077.1, XP_018442786.1	Ag011G1217300
OG0012038	XP_018479033.1	Ag011G1220800
OG0012039	XP_018465394.1, XP_018480234.1	Ag011G1231000
OG0012040	XP_018485275.1, XP_018459456.1	Ag011G1233300
OG0012041	XP_018482926.1, XP_018472109.1, XP_018472120.1	Ag011G1237700
OG0012042	XP_018482931.1, XP_018463898.1, XP_018451891.1	Ag011G1239900
OG0012043	XP_018460923.1, XP_018450663.1, XP_018450662.1, XP_018451354.1	Ag011G1242900
OG0012044	XP_018463009.1, XP_018467812.1	Ag011G1260400
OG0012045	XP_018443209.1, XP_018444156.1	Ag011G1262800
OG0012046	XP_018466374.1, XP_018449536.1	Ag011G1263900
OG0012047	XP_018464658.1, XP_018454614.1	Ag011G1264100
OG0012048	XP_018483611.1, XP_018449232.1, XP_018460697.1	Ag011G1271200
OG0012049	XP_018488790.1	Ag098G5475900
OG0012050	XP_018458819.1, XP_018488207.1	Ag064G5105700
OG0012051	XP_018486586.1	Ag064G5111700
OG0012052	XP_018457245.1, XP_018472081.1	Ag018G2436000
OG0012053	XP_018480823.1, XP_018465380.1, XP_018480246.1	Ag018G2441600
OG0012054	XP_018456732.1, XP_018456748.1	Ag018G2442500
OG0012055	XP_018434338.1, XP_018439628.1	Ag018G2454100
OG0012056	XP_018473778.1, XP_018473789.1	Ag018G2455800
OG0012057	XP_018454102.1	Ag018G2457700
OG0012058	XP_018467870.1	Ag018G2461200
OG0012060	XP_018435211.1	Ag018G2463000
OG0012061	XP_018440834.1	Ag018G2465400
OG0012062	XP_018447297.1, XP_018436879.1, XP_018436896.1	Ag018G2472700
OG0012063	XP_018434252.1	Ag018G2479100
OG0012064	XP_018484213.1, XP_018462672.1, XP_018473987.1	Ag018G2481000
OG0012065	XP_018433191.1, XP_018458643.1	Ag018G2485700
OG0012066	XP_018455981.1, XP_018455980.1	Ag019G2489800
OG0012067	XP_018454498.1, XP_018454497.1	Ag019G2496100
OG0012068	XP_018474443.1, XP_018474442.1	Ag019G2499400
OG0012069	XP_018474447.1, XP_018474448.1	Ag019G2499500
OG0012070	XP_018474436.1, XP_018474437.1	Ag019G2500300
OG0012071	XP_018474434.1, XP_018474433.1	Ag019G2500800
OG0012072	XP_018452967.1	Ag019G2501300
OG0012073	XP_018474444.1	Ag019G2502300
OG0012074	XP_018452935.1, XP_018463524.1	Ag019G2505100
OG0012075	XP_018456561.1	Ag019G2512700
OG0012076	XP_018454383.1	Ag019G2516400
OG0012077	XP_018475320.1, XP_018473000.1	Ag019G2527700
OG0012078	XP_018482338.1, XP_018482337.1, XP_018438322.1	Ag019G2530000
OG0012079	XP_018462018.1, XP_018476692.1, XP_018453914.1	Ag019G2531500
OG0012080	XP_018472761.1	Ag019G2532200
OG0012081	XP_018473342.1, XP_018471797.1	Ag019G2536500
OG0012082	XP_018455294.1	Ag019G2538300
OG0012083	XP_018458935.1	Ag019G2538400
OG0012084	XP_018453022.1	Ag019G2543900
OG0012085	XP_018458938.1, XP_018455734.1	Ag019G2544900
OG0012086	XP_018453926.1	Ag019G2546000
OG0012087	XP_018460612.1, XP_018467583.1	Ag019G2550100
OG0012088	XP_018480624.1	Ag019G2550300
OG0012089	XP_018436972.1	Ag019G2552000
OG0012090	XP_018433326.1, XP_018478452.1	Ag019G2552600
OG0012091	XP_018483450.1	Ag010G0991100
OG0012092	XP_018447075.1, XP_018477258.1	Ag010G1001200
OG0012093	XP_018483183.1, XP_018483159.1	Ag010G1004900
OG0012094	XP_018469500.1	Ag010G1006100
OG0012095	XP_018484478.1, XP_018470302.1	Ag010G1014100
OG0012096	XP_018457833.1, XP_018481335.1	Ag010G1023100
OG0012098	XP_018452850.1	Ag085G5414700
OG0012099	XP_018462130.1, XP_018479408.1, XP_018435328.1	Ag085G5419200
OG0012208	XP_018481252.1	Ag047G4538800, Ag046G4528000
OG0012209	XP_018477803.1	Ag046G4530400, Ag047G4541600
OG0012210	XP_018480491.1	Ag046G4533800, Ag047G4545900, Ag047G4543900
OG0012211	XP_018471429.1	Ag055G4901400
OG0012212	XP_018434515.1	Ag055G4903600
OG0012213	XP_018471079.1	Ag055G4913000
OG0012214	XP_018446116.1, XP_018445910.1	Ag055G4913700
OG0012215	XP_018458339.1	Ag055G4921000
OG0012216	XP_018458326.1	Ag055G4922000
OG0012217	XP_018439689.1	Ag055G4923000
OG0012218	XP_018436857.1, XP_018459324.1	Ag055G4931000, Ag055G4931100
OG0012219	XP_018439848.1	Ag074G5270400, Ag035G4076700
OG0012220	XP_018484676.1	Ag074G5270600, Ag035G4076300
OG0012221	XP_018477060.1, XP_018478324.1	Ag035G4075200, Ag074G5271300
OG0012222	XP_018459541.1, XP_018464910.1	Ag074G5275800
OG0012224	XP_018480414.1	Ag005G0784800
OG0012225	XP_018480542.1	Ag005G0785200
OG0012226	XP_018484836.1	Ag005G0785400
OG0012227	XP_018462556.1, XP_018483926.1	Ag005G0789000
OG0012228	XP_018442579.1	Ag013G1340700
OG0012229	XP_018469430.1, XP_018472063.1	Ag013G1356200
OG0012230	XP_018458524.1	Ag013G1364600
OG0012231	XP_018458276.1, XP_018468283.1	Ag013G1365200
OG0012232	XP_018443149.1, XP_018442455.1	Ag013G1369000
OG0012233	XP_018459298.1, XP_018444719.1	Ag013G1369700
OG0012234	XP_018458917.1, XP_018466986.1	Ag013G1370000
OG0012235	XP_018462892.1, XP_018446991.1, XP_018447016.1	Ag013G1373400
OG0012236	XP_018462891.1, XP_018445023.1, XP_018444941.1	Ag013G1373800
OG0012237	XP_018469098.1, XP_018469106.1	Ag013G1374500
OG0012238	XP_018445384.1	Ag013G1378500
OG0012239	XP_018446808.1	Ag013G1382100
OG0012240	XP_018490324.1	Ag013G1386900
OG0012241	XP_018471304.1, XP_018445371.1	Ag013G1387100
OG0012242	XP_018467883.1	Ag013G1392300
OG0012243	XP_018467874.1	Ag013G1394700
OG0012244	XP_018443929.1	Ag013G1397200
OG0012245	XP_018476919.1, XP_018446935.1	Ag013G1399600
OG0012246	XP_018476500.1	Ag013G1402400
OG0012247	XP_018468798.1, XP_018472417.1	Ag013G1402600
OG0012248	XP_018473325.1	Ag013G1403100
OG0012249	XP_018442654.1	Ag013G1406000
OG0012250	XP_018472235.1	Ag013G1406400
OG0012251	XP_018442095.1	Ag013G1407100
OG0012252	XP_018460441.1, XP_018474687.1, XP_018474811.1	Ag013G1407300
OG0012253	XP_018471552.1	Ag013G1408200, Ag008G0958700
OG0012254	XP_018475336.1	Ag013G1413100
OG0012255	XP_018446873.1	Ag013G1413700
OG0012256	XP_018443253.1	Ag022G2751400, Ag039G4200800, Ag013G1414000
OG0012257	XP_018445789.1	Ag013G1415900
OG0012258	XP_018471010.1	Ag013G1417500, Ag013G1417400
OG0012259	XP_018475019.1, XP_018445668.1	Ag013G1418400
OG0012260	XP_018445667.1	Ag013G1418700
OG0012261	XP_018439117.1	Ag031G3156700
OG0012262	XP_018444551.1, XP_018442471.1	Ag013G1432500
OG0012263	XP_018450473.1	Ag013G1433200
OG0012264	XP_018446059.1	Ag013G1434000
OG0012265	XP_018448266.1	Ag013G1435800
OG0012266	XP_018446072.1	Ag011G1124300, Ag013G1441900
OG0012267	XP_018472976.1, XP_018472964.1	Ag013G1442000
OG0012268	XP_018446551.1	Ag013G1445700
OG0012269	XP_018473686.1, XP_018473685.1	Ag013G1446000
OG0012270	XP_018469423.1, XP_018444796.1	Ag013G1446300
OG0012271	XP_018446554.1, XP_018473694.1	Ag013G1447800
OG0012272	XP_018469757.1	Ag013G1454000
OG0012273	XP_018445375.1, XP_018445334.1	Ag013G1454800
OG0012274	XP_018443174.1, XP_018444210.1	Ag013G1463300
OG0012275	XP_018445572.1	Ag013G1469100
OG0012276	XP_018445366.1	Ag013G1470100
OG0012277	XP_018442477.1	Ag013G1470700
OG0012278	XP_018474048.1	Ag013G1472000
OG0012279	XP_018464810.1	Ag013G1475900
OG0012280	XP_018445495.1	Ag013G1479900
OG0012281	XP_018444570.1, XP_018444533.1	Ag013G1481000
OG0012282	XP_018444572.1, XP_018444536.1	Ag013G1484100
OG0012283	XP_018458940.1	Ag019G2544100, Ag013G1484400
OG0012284	XP_018443330.1, XP_018443325.1	Ag013G1484800
OG0012285	XP_018458025.1	Ag013G1487400
OG0012286	XP_018476664.1	Ag013G1488400
OG0012287	XP_018446742.1	Ag013G1495500
OG0012288	XP_018462092.1, XP_018475696.1	Ag013G1496000
OG0012289	XP_018444989.1, XP_018471132.1	Ag013G1496500
OG0012290	XP_018485150.1	Ag013G1497600
OG0012291	XP_018475977.1	Ag013G1498700
OG0012292	XP_018472793.1	Ag013G1498800
OG0012293	XP_018445438.1, XP_018445448.1	Ag013G1499100
OG0012294	XP_018468094.1	Ag013G1499200
OG0012295	XP_018444130.1, XP_018444127.1	Ag013G1499700
OG0012296	XP_018468418.1	Ag013G1500100
OG0012297	XP_018491939.1	Ag013G1501900
OG0012298	XP_018491402.1	Ag013G1502200
OG0012299	XP_018445925.1	Ag013G1502900
OG0012300	XP_018446490.1	Ag013G1503700
OG0012301	XP_018445938.1	Ag013G1504400
OG0012302	XP_018446834.1	Ag013G1505200, Ag013G1505300
OG0012303	XP_018475294.1, XP_018445809.1	Ag013G1506300
OG0012304	XP_018444785.1, XP_018444781.1	Ag013G1509800
OG0012305	XP_018471759.1	Ag013G1515500, Ag013G1512200
OG0012306	XP_018474471.1	Ag013G1514300
OG0012307	XP_018444005.1, XP_018446422.1, XP_018472099.1	Ag013G1516300
OG0012308	XP_018472098.1	Ag013G1516600
OG0012309	XP_018484087.1, XP_018479781.1	Ag013G1519900
OG0012310	XP_018471517.1	Ag013G1520400
OG0012311	XP_018446683.1, XP_018446682.1	Ag013G1521100
OG0012312	XP_018476270.1	Ag013G1524000
OG0012313	XP_018443997.1	Ag013G1529000
OG0012314	XP_018442812.1, XP_018442809.1	Ag013G1531400
OG0012315	XP_018474326.1, XP_018473252.1	Ag013G1537800
OG0012316	XP_018443204.1	Ag013G1538500
OG0012317	XP_018475992.1	Ag013G1544800
OG0012318	XP_018470725.1, XP_018476539.1	Ag013G1546400
OG0012319	XP_018442827.1	Ag013G1546500
OG0012320	XP_018476200.1	Ag013G1547700
OG0012321	XP_018446279.1	Ag013G1549600
OG0012322	XP_018442194.1	Ag013G1549800
OG0012323	XP_018457688.1, XP_018457798.1	Ag013G1550000
OG0012324	XP_018443898.1	Ag013G1550800, Ag006G0801800
OG0012325	XP_018446633.1	Ag013G1557400
OG0012326	XP_018445700.1	Ag013G1560900
OG0012327	XP_018445891.1	Ag013G1561000
OG0012328	XP_018476231.1	Ag013G1565000
OG0012329	XP_018476236.1, XP_018476232.1	Ag013G1565700
OG0012330	XP_018476073.1	Ag013G1566500
OG0012331	XP_018444041.1, XP_018443182.1	Ag013G1566600
OG0012332	XP_018445152.1, XP_018445326.1	Ag013G1566700
OG0012333	XP_018447375.1	Ag013G1570900
OG0012334	XP_018452478.1	Ag013G1572600
OG0012335	XP_018468081.1	Ag013G1574600
OG0012336	XP_018457633.1	Ag013G1575000
OG0012337	XP_018455283.1	Ag013G1576700
OG0012338	XP_018467944.1	Ag013G1582000
OG0012339	XP_018467941.1	Ag013G1582100
OG0012340	XP_018467947.1	Ag013G1582200
OG0012341	XP_018479113.1, XP_018467951.1	Ag013G1582400
OG0012342	XP_018472743.1, XP_018459382.1	Ag013G1583000
OG0012343	XP_018466977.1, XP_018480594.1	Ag013G1585200
OG0012344	XP_018480509.1, XP_018439227.1	Ag013G1587200
OG0012345	XP_018436670.1, XP_018477109.1	Ag013G1588000
OG0012346	XP_018436554.1, XP_018441613.1	Ag013G1588800
OG0012347	XP_018472684.1, XP_018441614.1, XP_018436556.1	Ag013G1589000
OG0012348	XP_018492361.1, XP_018459311.1	Ag044G4493100, Ag013G1589400
OG0012349	XP_018440863.1	Ag013G1594600
OG0012350	XP_018472893.1	Ag013G1596100
OG0012351	XP_018436558.1, XP_018436560.1	Ag013G1596700
OG0012352	XP_018477493.1	Ag013G1599200
OG0012353	XP_018467594.1	Ag013G1601100
OG0012354	XP_018441742.1	Ag013G1601300
OG0012355	XP_018441949.1	Ag013G1602200
OG0012356	XP_018436736.1, XP_018464950.1	Ag013G1603900
OG0012357	XP_018440677.1, XP_018484544.1	Ag013G1604100
OG0012358	XP_018455955.1	Ag013G1604500
OG0012359	XP_018436981.1, XP_018436276.1	Ag013G1604600
OG0012360	XP_018484411.1	Ag013G1605100
OG0012361	XP_018437830.1, XP_018437831.1	Ag013G1605800
OG0012362	XP_018477814.1	Ag013G1606800
OG0012363	XP_018466037.1, XP_018466039.1	Ag013G1607200
OG0012364	XP_018483943.1, XP_018479833.1	Ag013G1611000
OG0012365	XP_018438040.1	Ag013G1612500, Ag034G3681900
OG0012366	XP_018435130.1	Ag013G1614200
OG0012367	XP_018438267.1	Ag013G1621700
OG0012368	XP_018440164.1	Ag013G1623400
OG0012369	XP_018465900.1, XP_018487086.1	Ag013G1623800
OG0012370	XP_018478877.1, XP_018464781.1, XP_018463713.1	Ag013G1624100
OG0012371	XP_018464782.1, XP_018475229.1, XP_018463712.1	Ag013G1624200
OG0012372	XP_018446201.1, XP_018446878.1	Ag013G1631500
OG0012373	XP_018472955.1	Ag013G1633500
OG0012374	XP_018477571.1	Ag013G1636800
OG0012375	XP_018482346.1	Ag013G1637100
OG0012376	XP_018483162.1	Ag013G1638100
OG0012377	XP_018483287.1	Ag013G1638500
OG0012378	XP_018483620.1	Ag013G1639700
OG0012379	XP_018437411.1	Ag013G1639900
OG0012380	XP_018478277.1	Ag013G1640300
OG0012381	XP_018434158.1	Ag013G1642400
OG0012382	XP_018440794.1	Ag013G1643500
OG0012383	XP_018439833.1	Ag013G1646400
OG0012384	XP_018474140.1, XP_018436312.1	Ag013G1650700
OG0012385	XP_018474139.1, XP_018474134.1	Ag013G1653600
OG0012386	XP_018476017.1, XP_018476009.1	Ag013G1654600
OG0012387	XP_018438072.1	Ag013G1655300
OG0012388	XP_018476805.1, XP_018476801.1	Ag013G1656200
OG0012389	XP_018476874.1, XP_018476938.1	Ag013G1656700
OG0012390	XP_018433823.1	Ag013G1659400
OG0012391	XP_018462600.1, XP_018437139.1	Ag013G1659500
OG0012392	XP_018475854.1, XP_018472802.1	Ag013G1660200
OG0012393	XP_018474772.1, XP_018475856.1	Ag013G1661400
OG0012394	XP_018467491.1, XP_018437228.1	Ag013G1664500
OG0012395	XP_018439260.1	Ag031G3396800, Ag003G0410700, Ag013G1669400
OG0012396	XP_018466439.1, XP_018466300.1	Ag013G1672200
OG0012397	XP_018482765.1	Ag013G1672700
OG0012398	XP_018477107.1	Ag013G1673200
OG0012399	XP_018434950.1	Ag013G1673400
OG0012400	XP_018453379.1, XP_018453368.1	Ag013G1678100
OG0012401	XP_018481311.1, XP_018477082.1	Ag013G1680300
OG0012402	XP_018477930.1, XP_018477655.1	Ag016G2324000, Ag013G1680900
OG0012403	XP_018483463.1	Ag013G1682500
OG0012404	XP_018477173.1	Ag013G1682800
OG0012405	XP_018481800.1	Ag013G1684200
OG0012406	XP_018433395.1	Ag013G1685100
OG0012407	XP_018484163.1	Ag013G1685600
OG0012408	XP_018452868.1, XP_018467055.1	Ag013G1685800
OG0012409	XP_018483662.1	Ag013G1686000
OG0012410	XP_018462865.1, XP_018483663.1	Ag013G1686100
OG0012411	XP_018463528.1	Ag013G1686300
OG0012412	XP_018477693.1	Ag013G1686500
OG0012413	XP_018466224.1, XP_018465664.1	Ag013G1688900
OG0012414	XP_018454807.1	Ag013G1691600
OG0012415	XP_018456953.1	Ag013G1691700
OG0012416	XP_018469295.1, XP_018469283.1	Ag013G1692900
OG0012417	XP_018458348.1	Ag013G1693200
OG0012418	XP_018468463.1, XP_018472400.1	Ag013G1694300
OG0012419	XP_018450966.1	Ag013G1695000, Ag013G1695200, Ag013G1694900
OG0012420	XP_018472072.1	Ag013G1695300
OG0012421	XP_018481381.1, XP_018470032.1	Ag013G1695900
OG0012422	XP_018469230.1, XP_018486746.1, XP_018481117.1	Ag013G1699400
OG0012423	XP_018455700.1, XP_018471472.1, XP_018484199.1	Ag013G1699600
OG0012424	XP_018458995.1	Ag013G1699900
OG0012425	XP_018450741.1	Ag049G4738100, Ag013G1701200
OG0012426	XP_018488549.1, XP_018449318.1	Ag013G1701500
OG0012427	XP_018469334.1	Ag013G1701600
OG0012428	XP_018449600.1, XP_018480808.1	Ag013G1702800
OG0012429	XP_018443196.1	Ag013G1704200
OG0012430	XP_018459070.1, XP_018447853.1	Ag013G1704700
OG0012431	XP_018469083.1	Ag013G1708000
OG0012432	XP_018437711.1, XP_018461040.1	Ag013G1709800
OG0012433	XP_018484043.1, XP_018484046.1	Ag013G1710000
OG0012434	XP_018484333.1, XP_018450664.1	Ag013G1710200
OG0012435	XP_018487222.1, XP_018449243.1	Ag013G1710800
OG0012436	XP_018447469.1	Ag013G1712500
OG0012437	XP_018436806.1	Ag013G1713700
