Orthogroup	Raphanus_sativus	Noccaea_praecox
OG0017303	XP_018458689.1	Np005G3100900
OG0017304	XP_018449558.1	Np005G3100600
OG0017305	XP_018466985.1, XP_018477856.1	Np005G3075700
OG0017306	XP_018484279.1	Np005G3082700
OG0017307	XP_018444634.1	Np005G3084800
OG0017308	XP_018484843.1	Np005G3093500
OG0017309	XP_018439956.1	Np004G2446000
OG0017310	XP_018450731.1	Np005G3070200
OG0017311	XP_018458329.1	Np005G3060600
OG0017312	XP_018472803.1	Np005G3060500
OG0017313	XP_018470899.1	Np005G3050900
OG0017314	XP_018443743.1	Np005G3040500
OG0017315	XP_018470165.1	Np005G3040200
OG0017316	XP_018470166.1	Np005G3040000
OG0017317	XP_018466474.1	Np005G3038600
OG0017318	XP_018472019.1	Np005G3025100
OG0017319	XP_018455419.1	Np005G3023300
OG0017321	XP_018474735.1	Np003G1739100
OG0017323	XP_018460503.1, XP_018470655.1	Np002G0816500
OG0017324	XP_018470258.1, XP_018470260.1	Np002G0816000
OG0017325	XP_018456535.1	Np002G0815800
OG0017326	XP_018456534.1	Np002G0814900
OG0017327	XP_018475783.1	Np006G3653100
OG0017328	XP_018453965.1	Np002G0811500
OG0017329	XP_018452294.1	Np002G0811300
OG0017331	XP_018454488.1	Np002G0808500
OG0017332	XP_018442182.1	Np002G0808000
OG0017333	XP_018456637.1	Np002G0803200
OG0017334	XP_018469832.1	Np002G0798000
OG0017335	XP_018468455.1	Np002G0790000
OG0017336	XP_018451996.1	Np002G0882500
OG0017337	XP_018468331.1	Np002G0882300
OG0017338	XP_018470743.1	Np002G0880600
OG0017339	XP_018472093.1	Np002G0876300
OG0017340	XP_018468549.1	Np002G0874100
OG0017341	XP_018433570.1, XP_018472438.1	Np005G2764300
OG0017342	XP_018470158.1	Np005G2762500
OG0017344	XP_018451407.1, XP_018451409.1, XP_018451411.1	Np004G2395000
OG0017345	XP_018478274.1	Np005G3161700
OG0017346	XP_018482358.1	Np005G3165400
OG0017347	XP_018490906.1	Np001G0432600
OG0017348	XP_018441283.1	Np001G0432700
OG0017349	XP_018478594.1	Np001G0198500
OG0017350	XP_018435659.1	Np001G0195700
OG0017351	XP_018480523.1	Np001G0202300
OG0017352	XP_018483722.1	Np001G0205100
OG0017353	XP_018441583.1	Np001G0220200
OG0017354	XP_018483054.1	Np001G0222600
OG0017355	XP_018481913.1	Np001G0225300
OG0017356	XP_018460920.1, XP_018477077.1	Np001G0235800
OG0017357	XP_018472214.1	Np002G0864700
OG0017358	XP_018457609.1	Np002G0867400
OG0017360	XP_018445317.1	Np002G0868800
OG0017361	XP_018452012.1	Np002G0869600
OG0017362	XP_018455123.1	Np002G0872700
OG0017363	XP_018453340.1	Np001G0369300
OG0017364	XP_018455420.1	Np001G0369800
OG0017365	XP_018477465.1	Np001G0371000
OG0017367	XP_018468767.1	Np004G1965500
OG0017369	XP_018447571.1	Np004G1957000
OG0017370	XP_018465622.1	Np004G1955400
OG0017372	XP_018439849.1	Np004G1947500
OG0017373	XP_018486989.1	Np004G1943700
OG0017374	XP_018486398.1	Np004G1943500
OG0017375	XP_018462990.1	Np004G1943000
OG0017376	XP_018489372.1	Np004G1942100
OG0017377	XP_018439606.1	Np004G1940900
OG0017378	XP_018452190.1	Np001G0422200
OG0017379	XP_018478316.1	Np001G0421800
OG0017380	XP_018447189.1	Np005G3106300
OG0017382	XP_018478082.1, XP_018476658.1	Np006G3439200
OG0017383	XP_018476657.1	Np006G3439100
OG0017385	XP_018482769.1, XP_018482768.1	Np006G3436000
OG0017386	XP_018434321.1	Np006G3432900
OG0017387	XP_018479885.1	Np006G3420600
OG0017388	XP_018435028.1	Np003G1841800
OG0017389	XP_018484194.1	Np006G3410700
OG0017390	XP_018440885.1	Np006G3408900
OG0017391	XP_018437024.1	Np006G3406800
OG0017392	XP_018441941.1	Np006G3404900, Np006G3405200
OG0017393	XP_018474081.1	Np006G3399800
OG0017395	XP_018472177.1	Np005G2901800
OG0017396	XP_018447036.1	Np005G2904400
OG0017397	XP_018480780.1	Np005G2903800
OG0017398	XP_018483189.1	Np005G2910100
OG0017399	XP_018467684.1	Np005G2912700
OG0017400	XP_018469736.1	Np005G2919700
OG0017401	XP_018472358.1	Np001G0466000
OG0017402	XP_018438428.1	Np006G3680700
OG0017403	XP_018468911.1	Np004G2056700
OG0017404	XP_018433717.1	Np001G0525100
OG0017405	XP_018478195.1	Np001G0523500
OG0017406	XP_018436113.1	Np001G0521500
OG0017407	XP_018469243.1	Np003G1659600
OG0017408	XP_018457036.1	Np003G1677600
OG0017409	XP_018484712.1	Np005G2925300
OG0017410	XP_018472234.1	Np005G2944900
OG0017411	XP_018433966.1	Np007G3798000
OG0017412	XP_018433366.1	Np007G3779200
OG0017413	XP_018435178.1	Np007G3777000
OG0017414	XP_018441548.1	Np007G3771200
OG0017415	XP_018432982.1	Np007G3770200
OG0017416	XP_018493335.1	Np007G3763000
OG0017417	XP_018444676.1	Np005G2847700
OG0017418	XP_018468066.1	Np005G2851800
OG0017419	XP_018493453.1	Np004G2103300
OG0017420	XP_018471883.1	Np005G2855000
OG0017421	XP_018478552.1	Np001G0175800
OG0017422	XP_018469280.1	Np005G2886100
OG0017423	XP_018471795.1	Np005G2882700
OG0017424	XP_018487243.1	Np007G3801000
OG0017425	XP_018479362.1	Np001G0188600
OG0017426	XP_018471314.1	Np005G2873600
OG0017427	XP_018471657.1	Np005G2880800
OG0017428	XP_018468801.1	Np005G2869700
OG0017429	XP_018482320.1	Np005G2866400
OG0017430	XP_018471985.1	Np005G2863700
OG0017431	XP_018470721.1	Np005G2893400
OG0017432	XP_018471364.1, XP_018470201.1	Np005G2895000, Np005G2895900
OG0017434	XP_018438888.1	Np007G4254800
OG0017435	XP_018438891.1	Np007G4254500
OG0017437	XP_018491279.1, XP_018491518.1	Np007G4252100
OG0017438	XP_018491516.1	Np007G4251900
OG0017439	XP_018432713.1	Np007G4249800
OG0017440	XP_018490991.1	Np007G4249600
OG0017441	XP_018465729.1	Np007G4249500
OG0017442	XP_018433600.1	Np001G0005300
OG0017444	XP_018455512.1	Np001G0004300
OG0017445	XP_018467061.1	Np001G0004000
OG0017446	XP_018440282.1	Np001G0003400
OG0017447	XP_018481915.1, XP_018483779.1	Np001G0002400
OG0017448	XP_018456590.1	Np001G0001900
OG0017449	XP_018456589.1	Np001G0001800
OG0017450	XP_018452126.1	Np001G0001200, Np001G0001100
OG0017452	XP_018488889.1	Np001G0698200
OG0017453	XP_018488890.1	Np001G0698100
OG0017454	XP_018459634.1	Np001G0697500
OG0017456	XP_018481164.1	Np001G0694700
OG0017457	XP_018490225.1	Np001G0689500
OG0017458	XP_018488815.1	Np001G0684400
OG0017459	XP_018444918.1	Np001G0678900
OG0017460	XP_018444910.1	Np001G0678600
OG0017461	XP_018442229.1	Np001G0667700
OG0017463	XP_018486064.1	Np001G0666400
OG0017464	XP_018488049.1	Np001G0666000
OG0017465	XP_018492662.1	Np001G0661600
OG0017466	XP_018480320.1	Np001G0661200
OG0017467	XP_018491417.1	Np001G0656300
OG0017468	XP_018488671.1	Np001G0651100
OG0017469	XP_018444873.1	Np005G2907800
OG0017470	XP_018460414.1	Np001G0642700
OG0017471	XP_018486266.1	Np001G0637600
OG0017472	XP_018490754.1	Np001G0624700
OG0017473	XP_018492209.1	Np001G0622600
OG0017476	XP_018493033.1, XP_018493049.1	Np001G0617300
OG0017477	XP_018488381.1, XP_018488382.1	Np001G0612200
OG0017478	XP_018491958.1	Np001G0605500
OG0017479	XP_018489893.1	Np001G0605300
OG0017480	XP_018484819.1	Np001G0600900
OG0017481	XP_018463161.1, XP_018490748.1	Np001G0597600
OG0017482	XP_018492303.1	Np001G0594700
OG0017483	XP_018492794.1	Np001G0592300
OG0017484	XP_018483403.1, XP_018477188.1	Np001G0592000
OG0017485	XP_018485923.1	Np001G0590100
OG0017486	XP_018432671.1	Np001G0585700
OG0017487	XP_018489768.1	Np001G0584100
OG0017488	XP_018483245.1	Np001G0575200
OG0017489	XP_018490976.1	Np001G0573700
OG0017490	XP_018458892.1	Np001G0570700
OG0017491	XP_018442106.1	Np001G0568500
OG0017492	XP_018485510.1	Np001G0566600
OG0017493	XP_018485703.1	Np001G0565900
OG0017494	XP_018492227.1	Np001G0564200
OG0017495	XP_018465619.1	Np004G1973900, Np001G0560200
OG0017496	XP_018486432.1	Np001G0559500
OG0017498	XP_018485865.1	Np001G0553400
OG0017499	XP_018458097.1	Np001G0550500
OG0017500	XP_018482034.1	Np001G0550200
OG0017501	XP_018487278.1	Np001G0549300
OG0017502	XP_018450250.1	Np001G0547900
OG0017503	XP_018458639.1	Np003G1617700
OG0017504	XP_018452785.1	Np003G1638100
OG0017505	XP_018487238.1	Np007G3870500
OG0017506	XP_018485486.1	Np007G3870600
OG0017507	XP_018485595.1	Np007G3874200
OG0017508	XP_018486618.1	Np007G3876100
OG0017509	XP_018485460.1	Np007G3876000
OG0017510	XP_018488641.1	Np007G3877800
OG0017511	XP_018485773.1	Np007G3881400
OG0017512	XP_018491519.1	Np007G3885400
OG0017513	XP_018485732.1	Np007G3885600
OG0017514	XP_018492320.1	Np007G3890600
OG0017515	XP_018492564.1	Np007G3896100
OG0017516	XP_018445076.1	Np002G0939900
OG0017517	XP_018443016.1	Np002G0934900
OG0017518	XP_018467379.1	Np002G0932300
OG0017519	XP_018445268.1	Np002G0911600
OG0017520	XP_018442092.1	Np002G0907700
OG0017521	XP_018446614.1	Np002G0906700
OG0017522	XP_018445320.1	Np002G0900900
OG0017523	XP_018456188.1	Np002G0900600
OG0017524	XP_018457590.1	Np002G0896300
OG0017525	XP_018472008.1	Np002G0892600, Np002G0892800
OG0017526	XP_018436753.1, XP_018452214.1	Np007G4194200, Np007G3747200
OG0017527	XP_018491774.1	Np007G3745400
OG0017528	XP_018434486.1	Np007G3737400
OG0017529	XP_018490923.1	Np001G0601700
OG0017530	XP_018455827.1, XP_018482605.1, XP_018481841.1	Np001G0271300
OG0017531	XP_018458024.1	Np001G0177900
OG0017533	XP_018472864.1	Np006G3309900
OG0017534	XP_018476349.1	Np006G3311600
OG0017535	XP_018468452.1	Np003G1651500
OG0017536	XP_018434535.1	Np006G3316400
OG0017537	XP_018479948.1	Np007G3868000, Np006G3317000
OG0017538	XP_018458710.1	Np006G3318200
OG0017539	XP_018474351.1	Np003G1271300, Np001G0398500
OG0017540	XP_018459952.1, XP_018434031.1	Np006G3323900
OG0017541	XP_018474749.1	Np006G3324500
OG0017542	XP_018474405.1	Np006G3335000, Np006G3335400
OG0017543	XP_018485067.1	Np006G3335700
OG0017544	XP_018476393.1	Np006G3339000
OG0017545	XP_018475866.1	Np006G3341700
OG0017547	XP_018458035.1	Np006G3346300
OG0017548	XP_018475116.1, XP_018476317.1	Np006G3352000
OG0017549	XP_018438478.1, XP_018479933.1	Np006G3354000
OG0017550	XP_018476021.1	Np006G3354300
OG0017551	XP_018439792.1	Np006G3354400
OG0017553	XP_018438411.1	Np006G3367900
OG0017554	XP_018459354.1	Np006G3368500
OG0017556	XP_018472440.1	Np003G1826900
OG0017558	XP_018457354.1	Np003G1828700
OG0017559	XP_018457686.1	Np003G1829400
OG0017560	XP_018475397.1	Np003G1830400
OG0017561	XP_018460794.1, XP_018454375.1	Np003G1830500
OG0017562	XP_018458658.1	Np007G4001100
OG0017563	XP_018442534.1	Np004G2092600
OG0017564	XP_018436721.1	Np006G3710300
OG0017565	XP_018481285.1	Np006G3567400
OG0017566	XP_018463256.1, XP_018436888.1	Np006G3707200
OG0017567	XP_018439372.1	Np006G3706600
OG0017568	XP_018438651.1	Np006G3705500
OG0017569	XP_018438979.1	Np006G3699100
OG0017570	XP_018484490.1	Np006G3695300
OG0017571	XP_018440278.1, XP_018440309.1	Np006G3693900
OG0017572	XP_018434310.1	Np006G3687600
OG0017573	XP_018466461.1	Np006G3685400
OG0017574	XP_018441561.1	Np006G3641800
OG0017576	XP_018478561.1	Np006G3629200
OG0017577	XP_018472115.1	Np006G3624500
OG0017578	XP_018483242.1	Np006G3636300
OG0017579	XP_018448831.1	Np004G2032900
OG0017581	XP_018447165.1	Np004G2040400
OG0017582	XP_018458442.1	Np004G2241500
OG0017583	XP_018468164.1	Np004G2085500
OG0017584	XP_018462260.1	Np004G2084100
OG0017585	XP_018440167.1	Np004G2064400
OG0017586	XP_018492453.1	Np004G2063700
OG0017587	XP_018492392.1	Np004G2063500
OG0017588	XP_018475988.1	Np003G1788200
OG0017590	XP_018452453.1	Np003G1796800
OG0017591	XP_018457707.1	Np003G1797100
OG0017592	XP_018450131.1	Np003G1809100
OG0017593	XP_018455220.1	Np003G1809300
OG0017594	XP_018446399.1	Np003G1472500
OG0017595	XP_018451966.1	Np001G0144700
OG0017596	XP_018484308.1	Np001G0150900
OG0017597	XP_018456983.1	Np001G0152300
OG0017598	XP_018484729.1	Np001G0154300
OG0017600	XP_018440135.1	Np007G3721300
OG0017601	XP_018467088.1	Np007G3718300
OG0017602	XP_018440786.1	Np007G3716500
OG0017603	XP_018439195.1	Np007G3715300
OG0017604	XP_018470332.1	Np006G3204500
OG0017605	XP_018439185.1	Np006G3205200
OG0017607	XP_018482551.1	Np006G3211400
OG0017609	XP_018484032.1	Np006G3213800
OG0017610	XP_018438794.1	Np006G3221900
OG0017611	XP_018475622.1, XP_018463344.1	Np006G3222900
OG0017612	XP_018437895.1	Np006G3227500
OG0017613	XP_018436462.1, XP_018436463.1	Np006G3231000
OG0017614	XP_018438924.1	Np006G3241900
OG0017615	XP_018434483.1	Np006G3244500
OG0017616	XP_018481084.1	Np006G3249100
OG0017617	XP_018467779.1	Np005G2761100
OG0017618	XP_018441687.1	Np006G3259700
OG0017619	XP_018481254.1	Np006G3260000
OG0017620	XP_018440874.1, XP_018461827.1	Np006G3260200
OG0017621	XP_018439885.1	Np006G3262100
OG0017622	XP_018476319.1	Np006G3263000
OG0017623	XP_018472548.1	Np003G1440700
OG0017624	XP_018476980.1	Np006G3270900
OG0017625	XP_018478008.1	Np006G3272800
OG0017626	XP_018476061.1	Np006G3273700
OG0017627	XP_018474822.1, XP_018474720.1	Np006G3288400
OG0017628	XP_018474828.1	Np006G3290500
OG0017629	XP_018434085.1	Np006G3290900
OG0017631	XP_018477473.1	Np002G0794300
OG0017632	XP_018439854.1	Np007G4238500
OG0017633	XP_018488657.1	Np007G4237300
OG0017634	XP_018438362.1	Np007G4231800
OG0017635	XP_018486230.1	Np007G4229200
OG0017636	XP_018440353.1	Np007G4229000
OG0017637	XP_018464058.1	Np004G2575400
OG0017638	XP_018491391.1	Np007G4223300
OG0017639	XP_018491393.1	Np007G4223200
OG0017640	XP_018485943.1	Np007G4221200
OG0017642	XP_018440539.1	Np007G4217500
OG0017643	XP_018434756.1	Np001G0011300
OG0017644	XP_018434596.1	Np005G3187300, Np007G4204300
OG0017645	XP_018491275.1	Np007G4201500
OG0017646	XP_018480301.1	Np006G3668300
OG0017647	XP_018438988.1	Np007G4192800
OG0017648	XP_018491651.1	Np007G4191800
OG0017649	XP_018485786.1	Np007G4187900
OG0017650	XP_018486505.1	Np007G4176800
OG0017651	XP_018491647.1	Np007G4176600
OG0017652	XP_018490158.1	Np004G2095400
OG0017653	XP_018436741.1	Np007G4172400
OG0017654	XP_018493317.1	Np007G4170100
OG0017655	XP_018493087.1	Np007G4169300
OG0017657	XP_018490175.1	Np007G4167100
OG0017659	XP_018488977.1	Np007G4162500
OG0017660	XP_018492864.1	Np007G4159100
OG0017662	XP_018441279.1	Np007G4154900
OG0017663	XP_018491080.1	Np007G4151300
OG0017664	XP_018484012.1	Np001G0183200
OG0017665	XP_018489789.1	Np007G4147900
OG0017666	XP_018485541.1	Np007G4146200
OG0017667	XP_018441620.1	Np007G4145900
OG0017668	XP_018437834.1	Np007G4142200
OG0017669	XP_018493174.1	Np007G4141900
OG0017670	XP_018434431.1	Np007G4140900
OG0017671	XP_018487737.1	Np007G3892000
OG0017672	XP_018489850.1	Np007G4133000
OG0017673	XP_018492747.1	Np007G4131500
OG0017674	XP_018437653.1	Np007G4130600
OG0017675	XP_018492206.1	Np007G4128900
OG0017676	XP_018485504.1	Np007G4125700
OG0017678	XP_018492032.1	Np007G4121000
OG0017679	XP_018492024.1	Np007G4120800
OG0017680	XP_018491370.1	Np007G4119200
OG0017681	XP_018488908.1	Np007G4115000
OG0017682	XP_018490282.1	Np007G4112200
OG0017683	XP_018485437.1	Np007G4103400
OG0017684	XP_018488290.1	Np007G4089000
OG0017685	XP_018439760.1	Np007G4088600
OG0017686	XP_018490998.1, XP_018491232.1	Np007G4085300
OG0017687	XP_018441839.1	Np007G4079800
OG0017688	XP_018488492.1	Np007G4077700
OG0017689	XP_018493223.1	Np007G4073600
OG0017690	XP_018439828.1	Np007G4069600
OG0017691	XP_018491014.1	Np007G4067300
OG0017692	XP_018487520.1	Np007G4067000
OG0017693	XP_018491671.1, XP_018463107.1	Np007G4060900
OG0017694	XP_018493094.1	Np007G4060400
OG0017695	XP_018433498.1	Np007G4057000
OG0017698	XP_018490469.1	Np007G3799600
OG0017699	XP_018441080.1	Np007G4047400
OG0017700	XP_018487359.1	Np007G4046000
OG0017701	XP_018488845.1, XP_018492261.1	Np007G4045900
OG0017702	XP_018486310.1	Np007G4045700
OG0017704	XP_018490788.1, XP_018489788.1	Np007G4040300
OG0017705	XP_018487539.1	Np007G4029700
OG0017708	XP_018491015.1	Np007G3905700
OG0017709	XP_018441139.1	Np007G3914800
OG0017710	XP_018492803.1	Np007G3915200
OG0017711	XP_018488615.1	Np007G3927800
OG0017712	XP_018460931.1, XP_018487308.1	Np007G3932700
OG0017715	XP_018490226.1, XP_018490206.1	Np007G3970900
OG0017716	XP_018440695.1	Np007G3974800
OG0017717	XP_018441473.1	Np007G3974900
OG0017718	XP_018435517.1	Np004G2556600
OG0017719	XP_018488541.1	Np007G3975400
OG0017720	XP_018465280.1, XP_018448627.1	Np005G3097800
OG0017721	XP_018490670.1	Np007G3805000
OG0017722	XP_018467026.1	Np003G1651000
OG0017723	XP_018478582.1	Np005G3161500
OG0017724	XP_018460200.1, XP_018444956.1	Np005G3159900
OG0017725	XP_018458372.1	Np005G3156600, Np005G3156800
OG0017727	XP_018477155.1	Np005G3134900
OG0017728	XP_018481239.1, XP_018481249.1	Np005G3134800
OG0017729	XP_018481178.1	Np005G3124300
OG0017730	XP_018481959.1, XP_018480892.1	Np005G3124100
OG0017731	XP_018478370.1	Np005G3124000
OG0017732	XP_018481181.1	Np005G3121600
OG0017733	XP_018442291.1	Np005G3113200
OG0017734	XP_018485360.1, XP_018483208.1	Np005G3109000
OG0017735	XP_018440039.1	Np007G3852700
OG0017736	XP_018438400.1, XP_018489994.1	Np007G3843300
OG0017738	XP_018459943.1	Np007G3839500
OG0017739	XP_018459677.1	Np007G3832300
OG0017740	XP_018492377.1	Np007G3827600
OG0017741	XP_018485966.1	Np007G3827100
OG0017742	XP_018461064.1, XP_018487022.1	Np007G3824700
OG0017743	XP_018435338.1	Np004G2353200
OG0017744	XP_018492332.1	Np007G3814800
OG0017745	XP_018492735.1	Np007G3812800
OG0017746	XP_018467986.1	Np005G2741800
OG0017747	XP_018480904.1, XP_018466719.1	Np005G2742000
OG0017748	XP_018482901.1	Np005G2742300
OG0017749	XP_018468300.1	Np005G2742400
OG0017750	XP_018469639.1, XP_018467803.1	Np005G2744100
OG0017751	XP_018481852.1	Np005G2744500
OG0017752	XP_018485836.1	Np001G0086100
OG0017753	XP_018445975.1	Np002G0953800
OG0017754	XP_018446459.1	Np002G0976200
OG0017755	XP_018442381.1	Np002G0977700
OG0017756	XP_018445650.1, XP_018489140.1	Np002G1005300
OG0017757	XP_018458456.1	Np002G0995400
OG0017758	XP_018449983.1	Np002G0993200
OG0017759	XP_018444869.1	Np002G0985600
OG0017760	XP_018473420.1	Np003G1607400
OG0017762	XP_018454898.1	Np005G3175700
OG0017763	XP_018478646.1	Np002G1060600
OG0017765	XP_018476599.1	Np003G1469000
OG0017766	XP_018474673.1	Np003G1467600
OG0017767	XP_018445604.1	Np003G1464000
OG0017768	XP_018443809.1	Np003G1457900
OG0017769	XP_018434481.1	Np001G0161900
OG0017770	XP_018482342.1	Np001G0157900
OG0017771	XP_018457167.1	Np001G0176800
OG0017772	XP_018438186.1, XP_018451442.1	Np007G3726900
OG0017773	XP_018482799.1	Np001G0541100
OG0017774	XP_018482792.1	Np001G0539100
OG0017775	XP_018481666.1, XP_018433381.1	Np001G0529800
OG0017776	XP_018457865.1	Np001G0529600
OG0017777	XP_018433677.1	Np004G2599000
OG0017779	XP_018484664.1	Np004G2597600
OG0017780	XP_018481161.1	Np004G2595300
OG0017781	XP_018434858.1	Np004G2594000
OG0017782	XP_018434870.1	Np004G2593500
OG0017783	XP_018483958.1	Np006G3688000
OG0017784	XP_018470534.1	Np004G2582400
OG0017785	XP_018435014.1	Np004G2581300
OG0017786	XP_018449373.1	Np004G2572000
OG0017787	XP_018470872.1	Np004G2571000
OG0017788	XP_018485372.1	Np004G2567300
OG0017790	XP_018451882.1	Np004G2563400
OG0017792	XP_018492504.1	Np004G2562000
OG0017793	XP_018442047.1	Np004G2560900
OG0017794	XP_018460735.1	Np005G3086800
OG0017795	XP_018441659.1	Np004G2553500
OG0017796	XP_018440907.1	Np004G2551500
OG0017797	XP_018487928.1, XP_018448185.1	Np004G2549900
OG0017798	XP_018457097.1	Np001G0179900
OG0017799	XP_018481810.1, XP_018471252.1	Np004G2546500
OG0017800	XP_018436950.1	Np004G2545400
OG0017801	XP_018491815.1	Np004G2543300
OG0017802	XP_018447262.1, XP_018447250.1	Np004G2541900
OG0017803	XP_018451381.1	Np004G2539100
OG0017804	XP_018487314.1	Np004G2538100
OG0017805	XP_018434199.1	Np004G2537100
OG0017806	XP_018461224.1	Np004G2536300
OG0017807	XP_018447159.1	Np004G2535200
OG0017808	XP_018490368.1	Np004G2533900
OG0017809	XP_018486949.1	Np004G2530000
OG0017810	XP_018492533.1, XP_018492546.1	Np004G2523300
OG0017811	XP_018434769.1	Np004G2522400
OG0017812	XP_018436004.1	Np004G2517700
OG0017813	XP_018447179.1, XP_018450798.1	Np004G2515300
OG0017814	XP_018490750.1	Np004G2515100
OG0017815	XP_018481582.1	Np004G2510100
OG0017816	XP_018470558.1	Np003G1656900
OG0017817	XP_018486422.1	Np004G2509000
OG0017818	XP_018480526.1	Np004G2507700
OG0017820	XP_018480313.1	Np004G2499300
OG0017821	XP_018435653.1	Np004G2498700
OG0017822	XP_018451313.1, XP_018448980.1	Np004G2498500
OG0017823	XP_018466251.1	Np004G2497900
OG0017824	XP_018461998.1	Np004G2497600
OG0017826	XP_018438302.1	Np004G2492200
OG0017827	XP_018441203.1	Np004G2487000
OG0017828	XP_018440616.1	Np004G2485500
OG0017829	XP_018437749.1	Np004G2484400
OG0017830	XP_018486764.1	Np004G2478900
OG0017831	XP_018486959.1	Np004G2478300
OG0017832	XP_018490049.1	Np004G2478000
OG0017833	XP_018488644.1	Np004G2477700
OG0017834	XP_018485535.1	Np004G2476300
OG0017835	XP_018484154.1	Np004G2470800
OG0017838	XP_018439244.1	Np004G2460300
OG0017839	XP_018451066.1, XP_018451071.1	Np004G2446400
OG0017840	XP_018451588.1	Np004G2440300
OG0017842	XP_018479862.1	Np004G2433500
OG0017843	XP_018439113.1	Np004G2432600
OG0017844	XP_018437080.1	Np004G2431200
OG0017845	XP_018433698.1	Np004G2428100
OG0017846	XP_018437016.1	Np004G2426600
OG0017847	XP_018433892.1	Np004G2425900
OG0017848	XP_018442076.1	Np004G2423200
OG0017849	XP_018482015.1	Np004G2418100
OG0017850	XP_018479775.1	Np004G2410700
OG0017851	XP_018486463.1	Np004G2407500
OG0017852	XP_018451357.1, XP_018491501.1	Np004G2407200
OG0017853	XP_018488906.1	Np004G2402600
OG0017854	XP_018438758.1	Np004G2402200
OG0017855	XP_018433389.1	Np004G2400100
OG0017856	XP_018481228.1	Np004G2391800
OG0017857	XP_018440858.1	Np004G2389400
OG0017858	XP_018460150.1	Np004G2387200
OG0017859	XP_018490832.1	Np004G2383900
OG0017860	XP_018468048.1	Np004G2381700
OG0017861	XP_018468544.1	Np004G2380400
OG0017862	XP_018449339.1	Np004G2375600
OG0017863	XP_018451668.1	Np004G2375400
OG0017864	XP_018467829.1	Np004G2373000
OG0017865	XP_018441947.1	Np004G2372400
OG0017866	XP_018475174.1	Np004G2372000
OG0017867	XP_018433100.1	Np004G2372300
OG0017868	XP_018441395.1	Np004G2370300
OG0017869	XP_018434180.1	Np004G2366500
OG0017870	XP_018451576.1, XP_018451172.1	Np004G2365800
OG0017871	XP_018447494.1	Np004G2359400
OG0017872	XP_018475076.1	Np004G2357700
OG0017873	XP_018458124.1	Np005G3104000
OG0017874	XP_018438038.1, XP_018451306.1	Np004G2348500
OG0017875	XP_018487856.1	Np004G2345100
OG0017876	XP_018482682.1	Np004G2339100
OG0017877	XP_018488642.1	Np004G2336100
OG0017878	XP_018488665.1	Np004G2335200
OG0017879	XP_018473596.1, XP_018464737.1	Np004G2335000
OG0017880	XP_018488691.1	Np004G2333600
OG0017881	XP_018438808.1	Np004G2328200
OG0017882	XP_018483854.1, XP_018483147.1	Np004G2326700
OG0017883	XP_018485720.1	Np004G2322000
OG0017885	XP_018449404.1	Np004G2319600
OG0017886	XP_018433858.1	Np004G2317400
OG0017887	XP_018441206.1	Np004G2317600
OG0017889	XP_018440569.1	Np004G2313000
OG0017890	XP_018453049.1	Np002G0834400
OG0017891	XP_018452026.1	Np002G0835300
OG0017892	XP_018452309.1	Np002G0838000
OG0017893	XP_018454240.1	Np002G0839000
OG0017894	XP_018456986.1	Np002G0840600
OG0017895	XP_018456046.1	Np002G0843400
OG0017897	XP_018452587.1	Np002G0845500
OG0017898	XP_018456097.1	Np002G0846500
OG0017899	XP_018453460.1, XP_018452178.1	Np002G0850400
OG0017900	XP_018470887.1, XP_018471505.1	Np002G0850500
OG0017901	XP_018446296.1	Np002G0850600
OG0017902	XP_018457427.1	Np002G0853000
OG0017903	XP_018492841.1	Np004G2057900
OG0017904	XP_018449979.1	Np004G2059700
OG0017905	XP_018485403.1	Np004G2060200
OG0017906	XP_018443081.1	Np004G2061600
OG0017907	XP_018467431.1	Np005G3196700
OG0017908	XP_018479672.1	Np005G3161600
OG0017909	XP_018454882.1	Np002G1199800
OG0017910	XP_018468476.1	Np002G1199100
OG0017911	XP_018457577.1	Np002G1198600
OG0017912	XP_018450608.1	Np002G1197800
OG0017913	XP_018452814.1	Np002G1196500
OG0017914	XP_018458620.1	Np002G1196400
OG0017915	XP_018458628.1	Np002G1193900
OG0017916	XP_018458073.1	Np002G1189300
OG0017917	XP_018441895.1, XP_018433112.1	Np002G1188700
OG0017918	XP_018438441.1	Np002G1173200
OG0017919	XP_018434150.1	Np002G1172500
OG0017920	XP_018463708.1, XP_018455288.1	Np002G1171600
OG0017921	XP_018438082.1, XP_018441112.1	Np002G1166700
OG0017922	XP_018439918.1	Np002G1160700
OG0017923	XP_018452084.1	Np002G1160000
OG0017925	XP_018454295.1	Np002G1141700
OG0017926	XP_018463360.1, XP_018454289.1	Np002G1138200
OG0017927	XP_018435151.1	Np002G1131300
OG0017928	XP_018457327.1	Np002G1115200
OG0017929	XP_018451104.1	Np002G0978500
OG0017930	XP_018434237.1	Np002G1110400
OG0017931	XP_018457240.1	Np002G1079700
OG0017932	XP_018456462.1	Np002G1238500
OG0017933	XP_018480402.1, XP_018458466.1	Np001G0189500
OG0017934	XP_018454342.1	Np007G3792000
OG0017936	XP_018435072.1	Np001G0345900
OG0017937	XP_018481035.1	Np001G0345600
OG0017938	XP_018453078.1	Np001G0344000
OG0017939	XP_018464025.1, XP_018485322.1	Np001G0337400
OG0017940	XP_018439541.1	Np001G0321000
