Orthogroup	Capsella_rubella	Cochlearia_excelsa
OG0012689	XP_006290152.1	g29665
OG0012691	XP_023637410.1	g45456
OG0012692	XP_006288270.1	g29667
OG0012693	XP_006289834.1	g29672
OG0012694	XP_006288452.1	g5593
OG0012695	XP_006288415.2	g29679
OG0012696	XP_006288489.1	g29682
OG0012697	XP_023634125.1	g47568
OG0012698	XP_006289618.1	g29684
OG0012699	XP_006288807.2	g5609
OG0012700	XP_006286510.1	g5612
OG0012701	XP_006289292.1	g5618, g45439
OG0012702	XP_006287311.1	g5616
OG0012703	XP_006286686.1	g5620, g45437
OG0012704	XP_006289514.2	g5630
OG0012705	XP_006287961.1	g5631
OG0012706	XP_023633679.1	g54376, g54380
OG0012707	XP_006290079.1	g5636
OG0012708	XP_006288659.1	g29733
OG0012709	XP_006290060.1	g45411
OG0012711	XP_006288639.1	g5659
OG0012712	XP_006287110.1	g29763
OG0012713	XP_006288293.1	g29765
OG0012714	XP_006287486.1	g5676
OG0012715	XP_006287109.1	g29779, g45407
OG0012716	XP_023636264.1	g29783
OG0012717	XP_006286816.1	g29784
OG0012718	XP_006286682.1	g29799
OG0012719	XP_023636210.1	g5696, g45394
OG0012721	XP_006286508.1	g45391
OG0012722	XP_006288475.1	g5701
OG0012723	XP_006288908.1	g5708
OG0012724	XP_006288191.1	g29806, g45378
OG0012725	XP_006287028.1	g29818
OG0012726	XP_006287844.1	g29826
OG0012727	XP_006287011.1	g5719, g29833
OG0012728	XP_006290075.1	g5723
OG0012730	XP_006286430.1	g5731
OG0012731	XP_006290074.1	g29837
OG0012732	XP_006282053.1	g10286
OG0012733	XP_006288337.2	g29841
OG0012734	XP_006289370.1	g29843
OG0012735	XP_006289860.2	g45332
OG0012736	XP_006288199.1	g29858
OG0012737	XP_006288886.1	g45311
OG0012738	XP_006288649.1	g5804
OG0012739	XP_006288482.1	g5810
OG0012740	XP_006287651.1	g5813
OG0012741	XP_006287618.1	g5817
OG0012742	XP_006289328.1	g45291
OG0012743	XP_006289569.1	g5852
OG0012744	XP_006279335.1	g5864
OG0012745	XP_006287754.1	g42871, g5861
OG0012746	XP_006287816.1	g5860
OG0012747	XP_006279332.2	g1748
OG0012748	XP_006279346.1	g45280
OG0012749	XP_006284657.1	g46665
OG0012750	XP_006283397.1	g16833
OG0012751	XP_006285594.1	g16832
OG0012752	XP_023635306.1	g46662
OG0012753	XP_006289202.1	g26011
OG0012755	XP_006285241.1	g16789, g44965
OG0012756	XP_006283536.1	g16783
OG0012757	XP_023634334.1, XP_023635032.1	g46634
OG0012758	XP_006300794.1	g46602
OG0012759	XP_006301331.1	g46605
OG0012760	XP_006301441.1	g46609
OG0012761	XP_006301222.1	g44268
OG0012762	XP_023644169.1	g1633
OG0012763	XP_006301640.1	g44266
OG0012765	XP_006302825.1	g46595
OG0012766	XP_006301505.1	g44277
OG0012767	XP_023643882.1	g44285
OG0012768	XP_006302247.1	g44290
OG0012769	XP_006303041.1	g43998
OG0012771	XP_006300598.2	g46535
OG0012772	XP_006281415.1	g28435
OG0012773	XP_023643190.1	g25757
OG0012774	XP_006301134.1	g13605
OG0012775	XP_023644070.1	g46519
OG0012777	XP_023643578.1	g44339, g46499
OG0012778	XP_006302947.1	g46494
OG0012779	XP_006301306.1	g46490, g22310, g36056
OG0012780	XP_006302937.1	g46486
OG0012783	XP_006301266.1	g46460
OG0012784	XP_006300975.1	g46441
OG0012785	XP_006302645.1	g46433
OG0012786	XP_006302572.1	g46430
OG0012787	XP_006300322.1	g46428
OG0012788	XP_006302672.1	g46423
OG0012789	XP_023643179.1	g46397
OG0012790	XP_023643434.1	g17954
OG0012791	XP_023643714.1	g46373
OG0012792	XP_006302228.1	g17961
OG0012793	XP_006300361.1	g46340
OG0012794	XP_023643221.1	g46326
OG0012795	XP_006302073.1	g13618
OG0012796	XP_006300947.1	g46306
OG0012797	XP_006300507.1	g17962
OG0012798	XP_006300559.1	g44385
OG0012799	XP_006302513.2	g46288
OG0012800	XP_006301389.1	g46267
OG0012801	XP_006302606.1	g44415
OG0012802	XP_006297162.1	g14051
OG0012803	XP_006300329.2	g44437
OG0012804	XP_006284322.1	g13984
OG0012805	XP_006300584.1	g44469
OG0012806	XP_006302160.1	g44480
OG0012807	XP_006281977.1	g10229
OG0012809	XP_006298192.1	g14040
OG0012811	XP_006297340.1, XP_023642429.1	g6094
OG0012812	XP_006297403.1	g14028
OG0012813	XP_023641222.1	g14022
OG0012814	XP_023638769.1	g10432
OG0012815	XP_006299385.1	g6050
OG0012816	XP_006297545.1	g6042
OG0012817	XP_006292011.2	g19382
OG0012819	XP_006291017.2	g19385, g2605
OG0012820	XP_006296131.1	g38087
OG0012821	XP_006292312.1	g2784, g2782
OG0012822	XP_006303769.1	g27972
OG0012823	XP_006289717.1, XP_023644734.1	g6176, g5875
OG0012824	XP_006304031.1	g27976
OG0012825	XP_023632662.1	g25050, g5961, g25047
OG0012826	XP_023645507.1	g36736, g54363
OG0012827	XP_006303391.1	g54362
OG0012828	XP_006306239.1	g36720
OG0012830	XP_006305207.1	g36712
OG0012831	XP_023645249.1	g54322
OG0012832	XP_023645802.1	g36704
OG0012833	XP_023632783.1	g27994
OG0012834	XP_006305171.1	g36675, g54358
OG0012835	XP_006307146.1	g36664
OG0012837	XP_006307485.1	g36629
OG0012838	XP_023644076.1	g41685
OG0012839	XP_006307524.2	g36618
OG0012840	XP_006306782.1	g36605
OG0012841	XP_023644845.1	g36602
OG0012842	XP_006294947.1	g51560
OG0012843	XP_006296315.1	g51561
OG0012844	XP_023640020.1	g37148
OG0012845	XP_006296070.1	g38030
OG0012846	XP_006293797.1	g38042
OG0012847	XP_006294156.1	g38044
OG0012848	XP_006296429.2	g51420
OG0012849	XP_023640509.1	g51600
OG0012850	XP_006294468.1	g38046
OG0012851	XP_023640125.1	g37178
OG0012852	XP_006295239.1	g51606
OG0012853	XP_006291331.1	g2945
OG0012854	XP_006305492.2	g27154
OG0012855	XP_006290616.1	g3000
OG0012856	XP_006290667.1	g3008
OG0012857	XP_006290870.1	g3076
OG0012858	XP_006290724.1	g19600
OG0012859	XP_006280077.1	g1476
OG0012860	XP_006279924.1	g1460
OG0012861	XP_006281204.1	g41250
OG0012862	XP_006280300.1	g41150
OG0012863	XP_006280512.1	g1427
OG0012864	XP_006280130.1	g26817
OG0012865	XP_006280260.1	g24656
OG0012866	XP_006279888.1	g1500
OG0012867	XP_023645834.1	g37835
OG0012868	XP_023632784.1	g26734
OG0012869	XP_023636433.1	g1481
OG0012870	XP_006285569.1	g17924
OG0012871	XP_006284402.1	g45553
OG0012872	XP_006285861.1	g46974
OG0012873	XP_006298645.2	g11693
OG0012874	XP_006285038.1	g24729
OG0012875	XP_006283915.2	g47001
OG0012876	XP_006285323.1	g24663
OG0012877	XP_006283335.1	g24664
OG0012878	XP_006284831.1	g24596, g47016
OG0012879	XP_006283805.1	g47018
OG0012880	XP_006284237.1	g24590
OG0012881	XP_006285602.1	g47029
OG0012882	XP_006282890.1	g24571
OG0012883	XP_006283572.1	g24563
OG0012885	XP_006282711.2	g24525
OG0012886	XP_006285434.1	g47051
OG0012887	XP_006285496.1	g17709
OG0012888	XP_023634564.1	g47086
OG0012889	XP_006283221.1	g24481
OG0012890	XP_006285060.1	g17687
OG0012891	XP_006283780.1	g47103
OG0012892	XP_006285361.1	g47109
OG0012894	XP_006283568.1	g24416
OG0012895	XP_006283110.1	g24414
OG0012896	XP_006284808.1	g47127
OG0012897	XP_023635354.1	g17610
OG0012898	XP_023643020.1	g46024
OG0012899	XP_023642943.1	g46049
OG0012900	XP_006302144.1	g46055
OG0012901	XP_006302464.1	g44567
OG0012902	XP_006301407.2	g46067
OG0012903	XP_006300679.1	g44560
OG0012904	XP_006302836.1	g46092
OG0012905	XP_023642899.1	g46102
OG0012906	XP_023642898.1	g46103
OG0012907	XP_006301110.1	g17989
OG0012908	XP_006301424.1	g46125
OG0012909	XP_006300384.1	g44543
OG0012910	XP_006298316.1	g5888
OG0012911	XP_006300809.1	g44536
OG0012912	XP_023643262.1	g44521
OG0012913	XP_023644181.1	g46146
OG0012914	XP_006300841.2	g44511
OG0012915	XP_006300805.1	g44503
OG0012916	XP_006302916.1	g44825
OG0012917	XP_006301542.1	g45755, g41504
OG0012918	XP_006303087.1	g44819
OG0012919	XP_006301520.1	g45756
OG0012920	XP_006302415.2	g44802
OG0012921	XP_006301086.1	g45784
OG0012922	XP_006286278.1	g23554, g23552
OG0012923	XP_006299332.1	g44093, g17034
OG0012924	XP_006285679.1	g23533
OG0012925	XP_006284953.1	g23529
OG0012926	XP_006281298.1	g11125
OG0012927	XP_006284472.1	g23496
OG0012928	XP_006283831.1	g17011
OG0012929	XP_006300443.1	g40784
OG0012930	XP_006301088.1	g40791
OG0012931	XP_006291225.2, XP_006279072.2	g1612
OG0012932	XP_006301476.1	g40807
OG0012933	XP_006286056.1	g16863
OG0012935	XP_006297815.1	g16858
OG0012936	XP_006286137.2	g16847
OG0012937	XP_006281748.1	g1380
OG0012938	XP_006293002.1	g3237
OG0012939	XP_006293325.2, XP_023634671.1	g11470
OG0012940	XP_006291366.1	g3411
OG0012941	XP_006291012.1	g10406
OG0012942	XP_006291165.1	g16570
OG0012943	XP_006291915.2	g3427
OG0012944	XP_006292647.1	g10460
OG0012945	XP_023637797.1	g18228
OG0012947	XP_006291737.1	g3412
OG0012948	XP_006291262.1	g10480
OG0012949	XP_006292822.1	g16560, g10489
OG0012950	XP_006292252.1	g10500
OG0012951	XP_006292954.1	g10517
OG0012952	XP_006282327.2	g871
OG0012953	XP_006291933.1	g1606
OG0012954	XP_006290754.1	g1595
OG0012955	XP_006290725.1	g10572
OG0012956	XP_006293198.1	g10578
OG0012957	XP_023638453.1	g1585
OG0012958	XP_006290405.1	g10591
OG0012960	XP_006291487.1	g10601
OG0012961	XP_006290881.1	g1564
OG0012962	XP_006300627.2	g18015
OG0012963	XP_006300708.1	g45818
OG0012964	XP_023643277.1	g44725
OG0012965	XP_006300676.1	g45797
OG0012966	XP_006301939.1	g45795
OG0012967	XP_006301926.1	g45792
OG0012968	XP_006302697.1	g45790
OG0012969	XP_006280404.1	g10952
OG0012970	XP_006290057.1	g40206
OG0012971	XP_023634888.1	g40590
OG0012972	XP_023637445.1	g16720
OG0012973	XP_006281195.2	g10965
OG0012974	XP_006280522.2	g40585
OG0012975	XP_006281809.1	g40577
OG0012976	XP_006279596.1	g43976
OG0012977	XP_006279676.1	g10973
OG0012978	XP_006281053.1	g40572
OG0012979	XP_006297489.1	g6277, g6255, g3081
OG0012980	XP_006281686.2	g40568
OG0012981	XP_006280720.1	g10982
OG0012982	XP_006280718.1	g10994
OG0012983	XP_006281985.1	g40539
OG0012984	XP_006305198.1	g54139
OG0012986	XP_006305579.2	g28075
OG0012987	XP_023644850.1	g36405, g43449
OG0012988	XP_023645452.1	g28058
OG0012989	XP_006286257.1	g47508
OG0012990	XP_006303962.1	g36454, g54181
OG0012991	XP_006306934.1	g54208
OG0012992	XP_006306778.1	g36470
OG0012993	XP_006304584.1	g36485
OG0012994	XP_006303566.1	g54194
OG0012995	XP_023633005.1, XP_006305719.1	g54193
OG0012996	XP_006305091.1	g36488, g28043
OG0012997	XP_006306946.1	g28036
OG0012998	XP_006307385.1	g54214
OG0012999	XP_006305022.1	g28033
OG0013000	XP_006307729.2	g36554
OG0013001	XP_006306739.1	g54252
OG0013002	XP_006305590.1	g36562
OG0013003	XP_006293178.1	g10346
OG0013004	XP_006306220.1	g54275
OG0013005	XP_006306429.1	g28008
OG0013006	XP_006306180.1	g54281
OG0013007	XP_006281050.1	g37029
OG0013008	XP_006280019.1	g13632
OG0013009	XP_006280135.1	g37043
OG0013010	XP_006282180.1	g11139
OG0013011	XP_006281624.1	g11137
OG0013012	XP_006295585.1	g51369
OG0013013	XP_006294152.1	g37961
OG0013015	XP_006280932.1	g28326
OG0013016	XP_006294790.1	g37981
OG0013017	XP_006293433.1	g51461
OG0013018	XP_006296015.1	g37100
OG0013020	XP_006295863.1	g51486
OG0013021	XP_006294438.1	g37119
OG0013022	XP_006296111.1	g51498
OG0013023	XP_006295956.1	g37128
OG0013025	XP_006296247.1	g38002
OG0013026	XP_006294405.1	g51524
OG0013027	XP_006280463.1	g11142
OG0013028	XP_023641028.1	g51526
OG0013029	XP_006296306.1	g51541
OG0013030	XP_006294164.1	g37141
OG0013031	XP_006283887.1	g17429
OG0013033	XP_006283865.1	g24141
OG0013034	XP_006282883.1	g24156
OG0013035	XP_006285724.1	g17450
OG0013036	XP_006282433.2	g17447
OG0013038	XP_006292680.2	g10354
OG0013039	XP_023634508.1	g47285
OG0013040	XP_006283258.1	g24172, g17466
OG0013041	XP_006283652.1	g24173
OG0013042	XP_006283427.1	g47276
OG0013044	XP_023635661.1	g47261
OG0013045	XP_006281891.1	g4452
OG0013046	XP_006302832.1	g18014
OG0013047	XP_023633967.1	g17518
OG0013048	XP_006283097.1	g24236
OG0013049	XP_006283759.1	g24238
OG0013051	XP_023635654.1	g24249
OG0013052	XP_006284213.1	g17531
OG0013053	XP_006282678.1	g47211
OG0013054	XP_006283964.1	g47202
OG0013055	XP_006306660.1	g10834
OG0013056	XP_006292378.1	g19334
OG0013057	XP_006292255.1	g2507
OG0013059	XP_006291952.1	g2525
OG0013060	XP_023638027.1	g18254
OG0013061	XP_006292924.1	g11159
OG0013062	XP_006291792.1	g2548
OG0013063	XP_023639317.1	g2554
OG0013064	XP_006291791.1	g2565
OG0013065	XP_006290467.2	g2569
OG0013066	XP_006292805.1	g2585
OG0013069	XP_023634535.1	g47462
OG0013070	XP_006279891.1	g877
OG0013071	XP_006282306.1	g1303
OG0013072	XP_006281538.1	g28350
OG0013073	XP_006280760.1	g41174, g41192
OG0013074	XP_006279482.1	g41170
OG0013076	XP_006280159.2	g41161
OG0013077	XP_006281874.1	g28311
OG0013078	XP_006279812.1	g28322
OG0013079	XP_006299510.1	g6222
OG0013080	XP_006297071.1	g13664
OG0013081	XP_023641533.1	g13679
OG0013082	XP_006287077.1	g6188
OG0013083	XP_006297389.1	g13686
OG0013084	XP_006298482.2	g6165
OG0013085	XP_006298558.2	g14256
OG0013086	XP_006298616.1	g14242
OG0013088	XP_006296983.2	g6151
OG0013089	XP_023642792.1	g14232
OG0013090	XP_006296892.1, XP_006296900.1	g6149
OG0013091	XP_006298714.1	g14215
OG0013092	XP_006298307.1	g14085
OG0013093	XP_006300031.1	g14073
OG0013094	XP_006307221.1	g14059
OG0013095	XP_006285591.1	g17248
OG0013096	XP_006284429.1	g47479
OG0013097	XP_006283774.1	g47477
OG0013098	XP_023635050.1	g23870
OG0013100	XP_006285150.1	g47460
OG0013101	XP_006284023.1	g22758
OG0013102	XP_006284209.1	g17277
OG0013103	XP_006282633.1	g23936
OG0013104	XP_006285866.1	g47432
OG0013105	XP_006286266.1	g17287
OG0013106	XP_006284763.1	g17295
OG0013108	XP_006283121.2	g23967
OG0013110	XP_006293160.1	g11158
OG0013111	XP_006282576.2	g23974
OG0013112	XP_006282667.1	g17313, g47404
OG0013113	XP_006284630.1	g17316
OG0013114	XP_006284453.1	g24078
OG0013115	XP_006283501.1	g47330, g24072
OG0013116	XP_006283284.1	g24071
OG0013117	XP_023634477.1	g47333
OG0013118	XP_006283646.1	g24070
OG0013119	XP_006305444.1	g53931
OG0013120	XP_006285387.1	g24050
OG0013121	XP_023635575.1	g24041, g17370
OG0013123	XP_006286061.1	g24024
OG0013124	XP_006285265.1	g47370, g24021
OG0013125	XP_006307564.1	g28246
OG0013126	XP_006283162.2	g47381
OG0013127	XP_006285095.1	g47393
OG0013128	XP_006285606.1	g47394
OG0013129	XP_006283935.1	g47402
OG0013130	XP_006282583.2	g24117
OG0013131	XP_006288984.1	g40275
OG0013132	XP_006288345.1	g25874
OG0013133	XP_006287151.2	g40248
OG0013134	XP_006287267.1	g40250
OG0013135	XP_023635314.1	g18463
OG0013136	XP_006280531.1	g36975
OG0013137	XP_006282265.1	g18452
OG0013138	XP_006289702.2	g36970
OG0013139	XP_006279494.1	g36990
OG0013140	XP_006280026.1	g17172
OG0013141	XP_023636044.1	g18443
OG0013142	XP_006280924.1	g18442
OG0013143	XP_006280425.1	g1353
OG0013144	XP_006281812.1	g37019
OG0013145	XP_006284485.1	g24362, g24371
OG0013146	XP_006285923.1	g17588
OG0013147	XP_023635200.1	g24358
OG0013148	XP_006284379.2	g2657, g24338, g2671
OG0013149	XP_006283534.1	g47170
OG0013150	XP_023634517.1	g47171
OG0013151	XP_006286253.1	g24319
OG0013152	XP_023635546.1	g24306
OG0013153	XP_006282749.1	g47193
OG0013155	XP_006300144.1	g12728
OG0013156	XP_006300243.1	g12727
OG0013157	XP_023641226.1	g12724
OG0013158	XP_006299844.1	g7954
OG0013159	XP_023641462.1	g7953
OG0013160	XP_006298338.1	g7947
OG0013161	XP_006299500.1	g7945
OG0013162	XP_006297963.1	g7935
OG0013163	XP_023642780.1	g7932
OG0013164	XP_023639185.1	g9633
OG0013165	XP_006282211.1	g32
OG0013166	XP_023640843.1	g29
OG0013167	XP_006280513.1	g9630
OG0013168	XP_006281424.1	g19642
OG0013170	XP_006289601.1	g4995
OG0013172	XP_006298730.1	g5903
OG0013173	XP_006281922.2	g19624
OG0013175	XP_006281838.1	g9
OG0013176	XP_006281859.1	g7
OG0013177	XP_006291620.2	g5675
OG0013178	XP_023638368.1	g44660
OG0013179	XP_006293229.1	g44659
OG0013180	XP_006292577.1	g18701
OG0013181	XP_006292384.1	g18787
OG0013182	XP_023638548.1	g1739
OG0013183	XP_006293017.1	g18781
OG0013185	XP_023639031.1	g1741
OG0013186	XP_006291238.1	g18766
OG0013188	XP_006292090.1	g18729
OG0013189	XP_006291070.1	g1749
OG0013190	XP_006292741.1	g1750
OG0013191	XP_006291115.1	g1774
OG0013192	XP_006291789.1	g1781
OG0013193	XP_023638771.1	g1813
OG0013194	XP_006292976.1	g1814
OG0013195	XP_006292392.1	g1826
OG0013196	XP_006293132.1	g1842
OG0013197	XP_006281124.2	g1328
OG0013198	XP_006291494.1	g1880
OG0013199	XP_006291643.1	g18819
OG0013200	XP_006291451.2	g18825
OG0013201	XP_006292270.1	g1924
OG0013202	XP_006295325.1	g38446
OG0013203	XP_006292302.2	g1931
OG0013204	XP_006291543.1	g18870
OG0013206	XP_006290351.1	g1966
OG0013207	XP_006290936.1	g1967
OG0013208	XP_023633553.1	g10292
OG0013210	XP_006302705.2	g41127
OG0013211	XP_006290468.1	g18912
OG0013212	XP_023643337.1	g45027
OG0013213	XP_023633671.1	g23693
OG0013214	XP_006290415.1	g1985
OG0013215	XP_006292847.1	g18954
OG0013216	XP_023638250.1	g2786
OG0013219	XP_023639311.1	g11222
OG0013220	XP_006291402.1	g2133
OG0013221	XP_006290276.1	g18971
OG0013222	XP_006290682.1	g11239
OG0013223	XP_006291773.1	g18986
OG0013224	XP_006290586.1	g2103
OG0013225	XP_006303504.1	g2087
OG0013226	XP_006291321.1	g11256
OG0013228	XP_006291817.1	g2058
OG0013229	XP_006291776.1	g2055
OG0013230	XP_006290433.1	g19016
OG0013231	XP_006290891.1	g2139
OG0013234	XP_023637968.1	g2159
OG0013235	XP_006293087.1	g2163
OG0013236	XP_006280306.2	g10237
OG0013237	XP_006291930.1	g11271
OG0013238	XP_006292906.1	g2179
OG0013239	XP_023638641.1	g2192
OG0013240	XP_006291890.1	g2193
OG0013241	XP_006290755.1	g19094
OG0013242	XP_006290685.1	g19100
OG0013243	XP_023638665.1	g2259
OG0013244	XP_006290797.1	g2243
OG0013245	XP_006290746.1	g2242
OG0013246	XP_023638575.1	g19135
OG0013247	XP_006290961.1	g19138
OG0013248	XP_006292418.1	g11297
OG0013249	XP_006291297.2	g2301
OG0013250	XP_023637862.1	g2303
OG0013251	XP_006301525.1	g45008
OG0013252	XP_006291033.1	g19168
OG0013253	XP_006285731.1	g17586
OG0013254	XP_006291352.1	g2330
OG0013256	XP_006290829.2	g2351
OG0013257	XP_006290465.1	g19198
OG0013258	XP_006292489.1	g11314
OG0013259	XP_023638355.1	g2362, g19202
OG0013260	XP_006292658.1	g2385
OG0013262	XP_006291173.1	g2400
OG0013263	XP_006290748.1	g2405
OG0013264	XP_006292688.1	g19240
OG0013265	XP_006281269.2	g28447
OG0013266	XP_006280274.1	g938
OG0013267	XP_006280655.1	g38451, g28446
OG0013268	XP_006279644.1	g28444
OG0013269	XP_006279475.1	g41289, g41290
OG0013270	XP_006279604.1	g41284
OG0013271	XP_006279858.1	g911
OG0013272	XP_023633656.1	g24393
OG0013273	XP_006282826.2	g24398
OG0013274	XP_006282544.1	g17207
OG0013275	XP_023633662.1	g47130
OG0013276	XP_023641990.1	g13515
OG0013277	XP_006297695.2	g13518
OG0013278	XP_023642023.1	g6408, g13522
OG0013279	XP_006299062.1	g6398
OG0013280	XP_023641816.1	g6397
OG0013282	XP_006297555.2	g11654
OG0013283	XP_006297821.1	g13565
OG0013284	XP_006298487.2	g11647
OG0013285	XP_006297523.1	g6360
OG0013286	XP_006298944.1	g11631
OG0013287	XP_006297624.1	g13584, g11596
OG0013288	XP_023641737.1	g13416
OG0013290	XP_006297186.1	g11579
OG0013291	XP_006299509.1	g11726
OG0013292	XP_006297413.1	g13586
OG0013293	XP_006297253.1	g6456
OG0013294	XP_006298632.2	g13498, g6455
OG0013295	XP_006300526.1	g44972
OG0013296	XP_006302936.1	g44953
OG0013298	XP_006302762.1	g44930
OG0013299	XP_006302786.1	g44927, g44928
OG0013300	XP_006302233.1	g44919
OG0013301	XP_006302312.1	g41791
OG0013302	XP_006302458.1	g41765
OG0013303	XP_006300904.1	g44895
OG0013304	XP_006300623.1	g41653
OG0013305	XP_006300633.2	g41651
OG0013306	XP_023643866.1	g44878
OG0013307	XP_006302704.1	g41586, g41588
OG0013308	XP_006302227.1	g44861
OG0013309	XP_006301255.1	g41564
OG0013310	XP_023644029.1	g41543
OG0013311	XP_023634373.1	g25101
OG0013312	XP_006299775.2	g6034
OG0013313	XP_006297853.1	g13972
OG0013315	XP_006285902.2	g16809
OG0013316	XP_006297471.1	g6003
OG0013318	XP_006296964.1	g13782
OG0013319	XP_023642457.1	g5993
OG0013320	XP_006296987.1	g5987
OG0013321	XP_006297852.1	g5986
OG0013322	XP_006296989.1	g13924
OG0013323	XP_006296714.2	g13917
OG0013324	XP_006297423.1	g5963
OG0013325	XP_006297787.1	g13805
OG0013326	XP_006298045.1	g13902
OG0013327	XP_006296926.1	g13900
OG0013328	XP_006294440.1	g51976
OG0013329	XP_006294732.1	g37380
OG0013330	XP_023640169.1	g37378
OG0013331	XP_023639848.1	g51968
OG0013332	XP_023639885.1	g37377
OG0013333	XP_006293783.1	g37376
OG0013334	XP_023640640.1	g51959
OG0013336	XP_006296036.1	g51924
OG0013337	XP_006293999.1	g38143
OG0013338	XP_006293886.1	g51920
OG0013339	XP_023641036.1	g41156
OG0013340	XP_006294274.1	g38140
OG0013341	XP_006293553.1	g38136
OG0013342	XP_006295820.1	g51835
OG0013343	XP_023639489.1	g37329
OG0013344	XP_006294071.2	g51788
OG0013345	XP_023639396.1	g51786
OG0013346	XP_023639660.1	g38123
OG0013347	XP_006294930.1	g51757, g37310
OG0013348	XP_006294188.2	g37309
OG0013349	XP_023639455.1	g37829
OG0013350	XP_006294722.1	g51745
OG0013351	XP_006293504.1	g51744
OG0013352	XP_023639462.1	g38102
OG0013353	XP_006290898.1	g2781
OG0013354	XP_023639347.1	g50982
OG0013355	XP_006294494.1	g51724
OG0013357	XP_006295492.1	g37223
OG0013358	XP_006294540.1	g37262
OG0013359	XP_006294026.1	g37242
OG0013360	XP_006294931.1	g38088
OG0013361	XP_006295177.1	g51681
OG0013362	XP_023639293.1	g10799
OG0013363	XP_006293640.2	g38080
OG0013364	XP_006294388.1	g51650
OG0013365	XP_006293610.1	g51636
OG0013366	XP_006294030.2	g51632
OG0013367	XP_006295864.1	g37204
OG0013369	XP_023640800.1	g37193
OG0013370	XP_006294661.1	g51621
OG0013371	XP_006295460.1	g38052
OG0013372	XP_006297840.1	g11914
OG0013373	XP_006294787.2	g38051
OG0013374	XP_023634708.1	g23727
OG0013375	XP_006288670.1	g40423
OG0013376	XP_023636504.1	g25600
OG0013377	XP_006304785.1	g30999
OG0013378	XP_023641726.1	g6772
OG0013379	XP_006296869.1	g6771
OG0013380	XP_006296451.1	g38479
OG0013381	XP_006286359.2	g40454
OG0013383	XP_006288258.1	g25673
OG0013384	XP_006287187.1	g25677
OG0013385	XP_006287911.1	g40400
OG0013386	XP_006289186.1	g40406
OG0013387	XP_006296210.1	g50852
OG0013388	XP_006295579.1	g38530
OG0013390	XP_023639486.1	g38521
OG0013392	XP_023641011.1	g38514
OG0013393	XP_006296067.1	g38511
OG0013394	XP_006293356.1	g36942
OG0013395	XP_006294603.1	g38509
OG0013396	XP_006294704.1	g38504
OG0013397	XP_023639336.1	g36934
OG0013398	XP_006293410.1	g38488
OG0013399	XP_023639778.1	g38485
OG0013401	XP_023639921.1	g36916
OG0013402	XP_006294956.1	g38413, g50964
OG0013403	XP_023639596.1	g38422, g5010
OG0013404	XP_006293492.1	g51037
OG0013405	XP_006293951.1	g36873
OG0013406	XP_006293853.1	g38338
OG0013407	XP_006295693.1	g38307
OG0013408	XP_023640627.1	g53220
OG0013409	XP_006296521.1	g38295
OG0013410	XP_006295237.1	g38271, g14624
OG0013411	XP_006294587.2	g38341
OG0013412	XP_023639804.1	g38347
OG0013413	XP_006295170.1	g51033
OG0013414	XP_006294416.1	g38284
OG0013415	XP_006293422.1	g38318
OG0013416	XP_023639423.1	g51069
OG0013417	XP_023644835.1	g36169
OG0013418	XP_006303919.1	g32284
OG0013419	XP_006307008.1	g28214
OG0013420	XP_006303762.1	g50405
OG0013421	XP_006305293.1	g28205
OG0013422	XP_006305121.1	g28177
OG0013423	XP_006306264.1	g35951
OG0013424	XP_023646064.1	g53899
OG0013425	XP_023632880.1	g35895
OG0013426	XP_006307553.1	g46638
OG0013427	XP_023645953.1	g37798
OG0013428	XP_006279037.1	g50759
OG0013429	XP_023632841.1	g32970
OG0013430	XP_006303662.1	g27876, g32900
OG0013431	XP_006307261.1	g27859
OG0013432	XP_006306779.1	g50747
OG0013433	XP_023645526.1	g50742
OG0013434	XP_023645300.1	g27808
OG0013435	XP_006302590.1	g6527
OG0013436	XP_006305773.1	g27803
OG0013437	XP_023632687.1	g32679
OG0013438	XP_006303292.1	g50708
OG0013439	XP_006305318.2	g32677
OG0013440	XP_006305106.1	g32665
OG0013441	XP_006306508.1	g32664
OG0013442	XP_006288671.1	g25844
OG0013443	XP_023637167.1	g25892
OG0013444	XP_006286675.1	g40282
OG0013445	XP_023637447.1	g25838
OG0013446	XP_006288754.1	g40293
OG0013447	XP_006288313.1	g40308
OG0013448	XP_006288392.1	g40335
OG0013449	XP_006290076.1	g25752
OG0013450	XP_006288685.1	g40346
OG0013451	XP_023637153.1	g40348
OG0013452	XP_023636201.1	g25724
OG0013453	XP_006287990.1	g40359
OG0013454	XP_006287960.1	g43191
OG0013455	XP_006287172.1	g4883
OG0013456	XP_006289787.2	g29096
OG0013457	XP_006289333.2	g4878
OG0013458	XP_023637524.1	g10109
OG0013459	XP_006288219.2	g4837
OG0013460	XP_006286854.1	g10116
OG0013461	XP_023636707.1	g4832
OG0013463	XP_023636829.1	g10131
OG0013464	XP_006288034.2	g10134
OG0013465	XP_006287782.1	g18515
OG0013466	XP_006290161.1	g4783, g10141
OG0013467	XP_006279403.1	g17495
OG0013468	XP_006298136.2	g13817
OG0013469	XP_006296647.1	g5921, g13862
OG0013470	XP_006297644.1	g13847, g5897
OG0013471	XP_006299868.1	g13841
OG0013472	XP_006291002.1	g2879
OG0013473	XP_006290504.1	g19581
OG0013474	XP_023640997.1	g50840
