Orthogroup	Capsella_rubella	Alyssum_gmelinii
OG0015092	XP_006284234.1	Ag007G0889800
OG0015093	XP_006282555.1	Ag007G0896600
OG0015094	XP_006284732.1	Ag007G0898900
OG0015095	XP_006285829.1	Ag007G0899400
OG0015096	XP_006283634.1	Ag007G0899600
OG0015097	XP_023635423.1	Ag007G0913400
OG0015098	XP_023635512.1, XP_006286331.2	Ag007G0914300
OG0015099	XP_006286144.1	Ag007G0914600
OG0015100	XP_006282926.1	Ag007G0914800
OG0015101	XP_023633989.1	Ag007G0919200
OG0015102	XP_006283925.1	Ag007G0919800
OG0015103	XP_006296915.1	Ag007G0921200
OG0015104	XP_006282814.1	Ag007G0921300
OG0015105	XP_006290525.1	Ag007G0927000
OG0015106	XP_006298899.1	Ag007G0929400
OG0015107	XP_006283836.2	Ag007G0930900
OG0015108	XP_006284495.1	Ag007G0932400
OG0015109	XP_006284694.1	Ag007G0932500
OG0015110	XP_006283024.1	Ag007G0932900
OG0015111	XP_006284214.1	Ag007G0933100
OG0015112	XP_023643759.1	Ag078G5326800
OG0015113	XP_023642965.1	Ag078G5326900
OG0015114	XP_006301334.1	Ag078G5331500
OG0015115	XP_006301850.1	Ag078G5331600
OG0015116	XP_023643036.1	Ag078G5334600
OG0015117	XP_023643041.1	Ag078G5335200
OG0015118	XP_006300862.1	Ag078G5335600
OG0015119	XP_006302323.1	Ag078G5335700
OG0015120	XP_006302001.2	Ag078G5339200
OG0015121	XP_023643669.1	Ag078G5342200
OG0015122	XP_006281015.2	Ag078G5342500
OG0015123	XP_006301843.1	Ag078G5343000
OG0015124	XP_006302686.1	Ag078G5352200
OG0015125	XP_006301136.1	Ag078G5353300
OG0015126	XP_006302150.1	Ag078G5357500
OG0015128	XP_023643197.1	Ag078G5358800
OG0015129	XP_023643538.1	Ag078G5361300
OG0015130	XP_023642958.1	Ag078G5364100
OG0015131	XP_023643507.1	Ag078G5364900
OG0015132	XP_023643967.1	Ag078G5367200
OG0015133	XP_023640685.1	Ag078G5376000
OG0015134	XP_006296309.1	Ag078G5376800
OG0015135	XP_006300406.1	Ag078G5378200
OG0015136	XP_006302473.1	Ag078G5379400
OG0015138	XP_023643704.1	Ag078G5380700
OG0015139	XP_006300775.1	Ag078G5386300
OG0015140	XP_006290421.1	Ag078G5386700
OG0015141	XP_006301886.1	Ag078G5390000
OG0015142	XP_023643491.1	Ag078G5390100, Ag078G5390400
OG0015143	XP_006300319.1	Ag078G5391800
OG0015144	XP_006302109.1	Ag078G5392600
OG0015145	XP_023643100.1	Ag078G5393100
OG0015146	XP_006302127.1	Ag078G5393900
OG0015147	XP_006300943.1	Ag056G4935800
OG0015148	XP_006300957.1	Ag056G4935900
OG0015149	XP_023642979.1	Ag056G4937800
OG0015150	XP_023644108.1	Ag056G4937900
OG0015151	XP_006302275.1	Ag056G4939500
OG0015152	XP_006302215.1	Ag056G4941700
OG0015153	XP_006301605.1	Ag056G4943200
OG0015154	XP_006301711.1	Ag056G4944100
OG0015155	XP_006301413.1	Ag056G4944200
OG0015156	XP_006302782.1	Ag056G4945600
OG0015157	XP_006301241.1	Ag056G4947400
OG0015158	XP_023642848.1	Ag056G4948200
OG0015159	XP_006283719.1	Ag045G4505900
OG0015160	XP_006284063.1	Ag045G4511000
OG0015161	XP_023635658.1	Ag045G4511200
OG0015162	XP_006285784.1	Ag045G4511600
OG0015163	XP_006283600.1	Ag045G4512900
OG0015164	XP_006286132.1	Ag045G4514300
OG0015165	XP_006284532.1	Ag045G4518300
OG0015166	XP_006285995.1	Ag045G4518500
OG0015167	XP_023634120.1	Ag045G4519600
OG0015168	XP_006282919.1	Ag045G4521900
OG0015169	XP_006285646.1	Ag045G4523400
OG0015170	XP_006285234.2	Ag045G4524700
OG0015171	XP_023642597.1	Ag092G5457200
OG0015172	XP_006301489.2	Ag002G0114400, Ag063G5076200
OG0015173	XP_006301601.1	Ag002G0109300, Ag063G5083500
OG0015174	XP_006302317.1	Ag063G5088800, Ag002G0104000
OG0015175	XP_006283279.1	Ag071G5236200
OG0015176	XP_023634594.1	Ag071G5240500
OG0015177	XP_006284285.1	Ag071G5247100
OG0015178	XP_006282714.1	Ag071G5248400
OG0015179	XP_006283066.1	Ag071G5249800
OG0015180	XP_006290991.1	Ag012G1275400
OG0015181	XP_023639232.1	Ag012G1279700
OG0015182	XP_006293004.1	Ag012G1288500
OG0015183	XP_006291503.1	Ag012G1290900
OG0015184	XP_006290676.1	Ag012G1292100
OG0015185	XP_006290699.1	Ag012G1295100
OG0015186	XP_006292464.1	Ag012G1296900
OG0015187	XP_006290795.1	Ag012G1303400
OG0015188	XP_006291066.1	Ag012G1304600, Ag012G1304900
OG0015189	XP_006291756.1	Ag012G1305200
OG0015190	XP_006293068.1	Ag012G1307400
OG0015191	XP_006291738.1	Ag012G1308600
OG0015192	XP_023639253.1	Ag012G1310500
OG0015193	XP_023638540.1	Ag012G1311400
OG0015194	XP_006291431.1	Ag012G1311500
OG0015195	XP_023638623.1	Ag012G1311600
OG0015196	XP_023638213.1	Ag012G1312200
OG0015197	XP_006290852.1	Ag012G1316200
OG0015198	XP_006291532.2	Ag012G1317200
OG0015199	XP_006290914.1	Ag012G1320400
OG0015200	XP_006290605.1	Ag012G1320900
OG0015201	XP_006290539.1	Ag012G1321000
OG0015202	XP_006291416.1	Ag012G1322800
OG0015203	XP_006292787.2	Ag012G1324200
OG0015204	XP_006293183.1	Ag012G1326900
OG0015205	XP_006291579.1	Ag012G1329300
OG0015206	XP_023637845.1	Ag012G1329700
OG0015207	XP_006292162.2	Ag012G1329800
OG0015208	XP_023645979.1	Ag012G1336500
OG0015209	XP_006292768.1	Ag012G1337100
OG0015210	XP_023638108.1	Ag012G1337400
OG0015211	XP_006292808.1	Ag012G1339600
OG0015212	XP_006300366.1	Ag034G4073700, Ag057G4951000
OG0015213	XP_006301787.2	Ag057G4953200
OG0015214	XP_006301543.2	Ag057G4963500
OG0015215	XP_023643282.1	Ag057G4963600
OG0015216	XP_023644367.1	Ag057G4964300
OG0015217	XP_006282693.1	Ag057G4964900
OG0015218	XP_006302411.1	Ag057G4966500
OG0015219	XP_006280702.1	Ag006G0805600, Ag058G4977500
OG0015220	XP_006281679.1	Ag006G0806900, Ag058G4976300
OG0015221	XP_006279484.1	Ag006G0815400
OG0015222	XP_006280695.1	Ag006G0816900
OG0015223	XP_006281593.1	Ag006G0825100
OG0015224	XP_006279583.2	Ag006G0834700
OG0015225	XP_006279608.1	Ag006G0834900
OG0015226	XP_006280604.1	Ag006G0835000
OG0015227	XP_006297980.1	Ag006G0836500, Ag044G4504400
OG0015228	XP_006279756.1	Ag006G0839600
OG0015229	XP_006306175.1	Ag001G0009800
OG0015230	XP_006307645.1	Ag001G0010500
OG0015231	XP_006306749.1	Ag001G0012100
OG0015232	XP_006303249.1	Ag001G0013600
OG0015233	XP_006306250.1	Ag001G0015400
OG0015234	XP_006304298.1	Ag001G0015900
OG0015235	XP_023632986.1	Ag001G0016900
OG0015236	XP_006279140.1	Ag001G0020200
OG0015237	XP_023645092.1	Ag001G0022800
OG0015238	XP_006307231.1	Ag001G0025800
OG0015239	XP_023645185.1	Ag001G0030400
OG0015240	XP_023645599.1	Ag001G0030500
OG0015241	XP_006305048.1	Ag001G0034800
OG0015242	XP_006303250.1	Ag001G0034900
OG0015243	XP_006304246.1	Ag001G0036900
OG0015244	XP_023633069.1	Ag001G0049300
OG0015245	XP_006303343.2	Ag001G0052900
OG0015246	XP_006307686.1	Ag001G0053000
OG0015247	XP_006293787.1	Ag001G0054400
OG0015248	XP_006307213.1	Ag001G0059000
OG0015249	XP_023645310.1	Ag001G0059100
OG0015250	XP_023645309.1	Ag001G0059200
OG0015251	XP_006302258.1	Ag001G0061200
OG0015252	XP_006294293.1	Ag001G0062700
OG0015253	XP_006304376.1	Ag001G0063100
OG0015254	XP_023645879.1	Ag001G0064800
OG0015255	XP_006306206.1	Ag001G0075000
OG0015256	XP_006307159.1	Ag001G0076100
OG0015257	XP_006306796.1	Ag001G0078000
OG0015258	XP_006282730.1	Ag001G0079700
OG0015259	XP_006304948.1	Ag001G0079800
OG0015260	XP_006305087.1	Ag001G0079900
OG0015261	XP_023646047.1	Ag001G0081200
OG0015262	XP_023644590.1	Ag001G0082200
OG0015263	XP_006306256.1	Ag001G0082400
OG0015264	XP_006305780.1	Ag001G0083700
OG0015265	XP_006307465.1	Ag001G0085100
OG0015266	XP_006306214.1	Ag001G0085200
OG0015267	XP_006305391.1	Ag001G0086400
OG0015268	XP_006305136.1	Ag001G0086900
OG0015269	XP_006305416.1	Ag001G0087300
OG0015270	XP_006280774.1	Ag023G2797500
OG0015271	XP_006281749.1	Ag023G2797600
OG0015272	XP_006281462.1	Ag023G2800600
OG0015273	XP_006279557.1	Ag023G2801600
OG0015274	XP_006280987.1	Ag023G2804100
OG0015275	XP_006281363.2	Ag023G2804400
OG0015276	XP_023640566.1	Ag023G2807200
OG0015277	XP_006295355.1	Ag023G2807800
OG0015278	XP_023640280.1	Ag023G2808700
OG0015279	XP_023640279.1	Ag023G2809100, Ag023G2808900
OG0015280	XP_023640873.1	Ag023G2810800
OG0015281	XP_023640174.1	Ag023G2814300
OG0015282	XP_023640765.1	Ag023G2815500
OG0015283	XP_006296401.1	Ag023G2815800
OG0015284	XP_006294014.1	Ag023G2816000
OG0015285	XP_006295532.1	Ag023G2817100
OG0015286	XP_006296381.1	Ag023G2818600
OG0015287	XP_006295623.1	Ag023G2821500
OG0015288	XP_023638745.1	Ag023G2824900
OG0015289	XP_006295027.1	Ag023G2830900
OG0015290	XP_023640138.1	Ag023G2831200
OG0015291	XP_023640136.1	Ag023G2831400
OG0015292	XP_023639328.1	Ag023G2832000
OG0015293	XP_023639382.1	Ag023G2832500
OG0015294	XP_023639381.1	Ag023G2832600
OG0015295	XP_006294626.1	Ag023G2837400
OG0015296	XP_006293491.2	Ag023G2838700
OG0015297	XP_006294384.1	Ag023G2840400
OG0015298	XP_006295158.1	Ag023G2842400
OG0015299	XP_006281114.1	Ag023G2845700
OG0015300	XP_006294202.1	Ag023G2846600
OG0015301	XP_006293442.1	Ag023G2848900
OG0015302	XP_006282558.1	Ag050G4741700
OG0015303	XP_006284344.1	Ag050G4742700
OG0015304	XP_006285872.1	Ag050G4743100
OG0015305	XP_023634014.1	Ag050G4745100
OG0015306	XP_006282448.1	Ag050G4747700
OG0015307	XP_006284368.1	Ag050G4748700
OG0015308	XP_006285425.1	Ag050G4749800
OG0015309	XP_023634087.1	Ag050G4756200
OG0015310	XP_006283035.1	Ag050G4763700
OG0015311	XP_023635355.1	Ag050G4763800
OG0015312	XP_006285198.1	Ag050G4766400
OG0015313	XP_023635293.1	Ag050G4767500
OG0015314	XP_006284910.1	Ag050G4770800
OG0015315	XP_006283965.1	Ag050G4774700
OG0015316	XP_006283619.1	Ag050G4776000
OG0015317	XP_023634433.1	Ag050G4776100
OG0015318	XP_006285299.1	Ag050G4778300
OG0015319	XP_006301247.2, XP_023643741.1, XP_023644098.1	Ag050G4779000, Ag050G4778800, Ag050G4778900, Ag050G4779300
OG0015320	XP_006285990.1	Ag050G4779800, Ag050G4779900
OG0015321	XP_006293620.1	Ag050G4780000
OG0015322	XP_006283440.1	Ag050G4785500
OG0015323	XP_006284206.1	Ag050G4791900
OG0015324	XP_006285651.1	Ag050G4793000
OG0015325	XP_023633683.1	Ag050G4793100
OG0015326	XP_023634988.1	Ag050G4794300
OG0015327	XP_006282563.1	Ag050G4797700
OG0015328	XP_006284895.1	Ag050G4799400
OG0015329	XP_023634975.1	Ag050G4799600
OG0015330	XP_006285619.2	Ag076G5310400
OG0015331	XP_006279907.1	Ag058G4993400
OG0015332	XP_006290617.1	Ag009G0972800
OG0015333	XP_006292490.1	Ag008G0938900, Ag008G0963100
OG0015334	XP_006290354.2	Ag008G0944500
OG0015335	XP_006291871.1	Ag008G0945900
OG0015336	XP_006292636.1	Ag008G0948300
OG0015337	XP_006291327.1	Ag008G0954200
OG0015338	XP_023639114.1	Ag008G0954600
OG0015339	XP_006291947.1	Ag008G0954700
OG0015340	XP_023638510.1	Ag008G0958000
OG0015341	XP_006290681.1	Ag008G0958100
OG0015342	XP_006290734.1	Ag008G0961600
OG0015343	XP_006281102.1	Ag051G4804800
OG0015344	XP_006279589.1	Ag051G4807600
OG0015345	XP_006282201.2	Ag051G4808600
OG0015346	XP_023642446.1	Ag051G4808700
OG0015347	XP_006280887.1	Ag051G4808800
OG0015348	XP_023640872.1	Ag051G4809600
OG0015349	XP_006280679.1	Ag051G4809900
OG0015350	XP_006281919.1	Ag051G4811300
OG0015351	XP_023633167.1	Ag051G4813700
OG0015352	XP_023636072.1	Ag051G4815000
OG0015353	XP_023636535.1	Ag051G4815200
OG0015354	XP_006279659.2	Ag051G4815500
OG0015355	XP_006281246.1	Ag051G4828200
OG0015356	XP_006282261.1	Ag051G4830000
OG0015357	XP_006281426.2	Ag051G4830900
OG0015358	XP_023634124.1	Ag044G4469900
OG0015359	XP_006297717.1	Ag044G4476200
OG0015360	XP_006297152.1	Ag044G4476500
OG0015361	XP_006298449.1	Ag044G4477100
OG0015362	XP_023641483.1	Ag044G4477400
OG0015363	XP_006297649.1	Ag044G4477600
OG0015364	XP_023642287.1	Ag044G4478000
OG0015365	XP_006299976.2	Ag044G4478600
OG0015366	XP_006297796.1	Ag044G4478800
OG0015367	XP_006298221.1	Ag044G4478900
OG0015368	XP_006297176.2	Ag044G4479200
OG0015369	XP_006297197.1	Ag044G4480600
OG0015370	XP_006296713.1	Ag044G4482400
OG0015371	XP_023642670.1	Ag044G4483700
OG0015372	XP_006299807.1	Ag044G4483900
OG0015373	XP_006298909.1	Ag044G4488800
OG0015374	XP_023638304.1	Ag044G4492100
OG0015375	XP_006297369.1	Ag044G4492900
OG0015376	XP_006296975.1	Ag044G4493600
OG0015377	XP_006297931.1	Ag044G4497000
OG0015378	XP_006298098.2	Ag044G4497300
OG0015379	XP_023634151.1	Ag033G3482100, Ag052G4841800
OG0015380	XP_006282849.2	Ag033G3484200, Ag052G4839200
OG0015381	XP_023635123.1	Ag052G4838900, Ag033G3484400
OG0015382	XP_006283608.2	Ag033G3507600, Ag033G3507000
OG0015383	XP_023634793.1	Ag033G3508000
OG0015384	XP_006284067.1	Ag033G3508500
OG0015385	XP_006284357.1	Ag033G3512800
OG0015386	XP_006284350.1	Ag033G3518800
OG0015387	XP_006285991.1	Ag033G3519700
OG0015388	XP_006286177.1	Ag033G3533400
OG0015389	XP_023635683.1	Ag033G3549900
OG0015390	XP_006283032.1	Ag033G3568500
OG0015391	XP_006283552.1	Ag033G3578600
OG0015392	XP_006284140.1	Ag033G3583700
OG0015393	XP_006283525.1	Ag033G3587500
OG0015394	XP_006284450.1	Ag033G3589800
OG0015395	XP_006284037.1	Ag033G3591800
OG0015396	XP_006283790.1	Ag033G3592200
OG0015397	XP_006285106.1	Ag033G3601000
OG0015398	XP_006283280.1	Ag033G3601100
OG0015399	XP_023635473.1	Ag033G3601500
OG0015400	XP_006286154.1	Ag033G3604000
OG0015401	XP_006283139.1	Ag033G3604300
OG0015402	XP_006285553.2	Ag033G3604700
OG0015403	XP_006282651.1	Ag033G3604800
OG0015404	XP_006287022.1	Ag033G3610600
OG0015405	XP_006282705.1	Ag033G3612200, Ag064G5104200, Ag064G5104100
OG0015406	XP_006283773.1	Ag033G3612300
OG0015407	XP_006286008.2	Ag033G3614300
OG0015408	XP_006283078.1	Ag033G3615300
OG0015409	XP_006291409.1	Ag033G3616900
OG0015410	XP_006285845.1	Ag033G3621500
OG0015411	XP_023634956.1	Ag033G3622600
OG0015412	XP_006306112.1	Ag033G3624300, Ag033G3624200
OG0015413	XP_006283108.1	Ag033G3624900
OG0015414	XP_023635187.1	Ag033G3642000
OG0015415	XP_023634123.1	Ag033G3645600
OG0015417	XP_006288620.1	Ag028G3080300, Ag026G2981700
OG0015418	XP_023642992.1	Ag028G3081400, Ag026G2981200
OG0015419	XP_006279580.1	Ag028G3081700
OG0015420	XP_023635497.1	Ag028G3083400, Ag026G2980100
OG0015421	XP_006282522.1	Ag031G3138000
OG0015422	XP_006282596.1	Ag031G3139500
OG0015423	XP_023634516.1	Ag031G3140400
OG0015424	XP_006283198.1	Ag031G3140700
OG0015425	XP_006282581.1	Ag031G3140900
OG0015426	XP_006286156.1	Ag031G3142900
OG0015427	XP_006284142.2	Ag031G3144100
OG0015428	XP_023635297.1	Ag031G3144300
OG0015429	XP_006285003.1	Ag031G3146200
OG0015430	XP_006298775.1	Ag031G3150000
OG0015431	XP_023641836.1	Ag031G3151100
OG0015432	XP_006297134.1	Ag031G3151400
OG0015433	XP_006298261.2	Ag031G3151600
OG0015434	XP_023642158.1	Ag031G3152500
OG0015435	XP_023641329.1	Ag031G3154200
OG0015436	XP_006297296.1	Ag031G3155100
OG0015437	XP_006279499.1	Ag031G3158400
OG0015438	XP_006280859.1	Ag031G3159400
OG0015439	XP_023636481.1	Ag031G3160700
OG0015440	XP_006302987.1	Ag031G3162700
OG0015441	XP_006280905.1	Ag031G3163300
OG0015442	XP_006291823.1	Ag031G3163900
OG0015443	XP_006282226.1	Ag031G3165000
OG0015444	XP_006281860.2	Ag031G3165200
OG0015445	XP_006281130.1	Ag031G3166000
OG0015446	XP_023638326.1	Ag031G3166500
OG0015447	XP_006293077.1	Ag031G3168300
OG0015448	XP_006292627.1	Ag031G3168400
OG0015449	XP_023638370.1	Ag031G3168500
OG0015450	XP_006291413.1	Ag031G3168900
OG0015451	XP_006292523.2	Ag031G3169100
OG0015452	XP_006292109.1	Ag031G3169800
OG0015453	XP_023638129.1, XP_023638954.1	Ag031G3170000
OG0015454	XP_006292690.1	Ag031G3170800
OG0015455	XP_006292218.1	Ag031G3170900
OG0015456	XP_006291814.1	Ag031G3173200
OG0015457	XP_006291245.1	Ag031G3173600
OG0015458	XP_006291570.2	Ag031G3175500
OG0015459	XP_006293300.1	Ag014G1800900, Ag031G3176300
OG0015460	XP_006291882.1	Ag031G3176900
OG0015461	XP_006292651.1	Ag031G3177400
OG0015462	XP_006292494.1	Ag031G3178200
OG0015463	XP_023638468.1	Ag031G3179800
OG0015464	XP_006291368.1	Ag031G3183500
OG0015465	XP_006292713.1	Ag031G3183600
OG0015466	XP_006290262.1	Ag031G3188900
OG0015467	XP_006290678.1	Ag031G3189200
OG0015468	XP_006290312.1	Ag031G3193000
OG0015469	XP_006292948.1	Ag031G3195300
OG0015470	XP_006291671.1	Ag031G3196700
OG0015471	XP_006293216.1	Ag031G3197500
OG0015472	XP_006279683.1	Ag031G3200500
OG0015473	XP_006293268.1	Ag031G3203100
OG0015474	XP_006291847.1	Ag031G3205200
OG0015475	XP_006291035.1	Ag031G3206000
OG0015476	XP_006293252.2	Ag031G3208000
OG0015477	XP_023638440.1	Ag031G3213000, Ag031G3212700
OG0015478	XP_006290613.1	Ag031G3213200
OG0015479	XP_023637971.1	Ag031G3214700
OG0015480	XP_006282259.1	Ag031G3215400
OG0015481	XP_006290712.1	Ag031G3215500
OG0015482	XP_006295714.1	Ag031G3216300
OG0015483	XP_006291254.1	Ag031G3220500
OG0015484	XP_023638258.1	Ag031G3221900
OG0015485	XP_006291453.1	Ag031G3223700
OG0015486	XP_006305211.2	Ag031G3223900
OG0015487	XP_023638265.1	Ag031G3224200
OG0015488	XP_023638992.1	Ag031G3225600
OG0015489	XP_023637883.1	Ag031G3227200
OG0015490	XP_006293043.1	Ag031G3231800
OG0015491	XP_006292239.1	Ag031G3232300
OG0015492	XP_006292503.1	Ag031G3234900
OG0015493	XP_023637829.1	Ag031G3241200
OG0015494	XP_006291531.2	Ag031G3243100
OG0015495	XP_006291459.2	Ag031G3243200
OG0015496	XP_006297583.1	Ag031G3247400
OG0015497	XP_006290894.2	Ag031G3250500
OG0015498	XP_006291323.2	Ag031G3258600
OG0015499	XP_023638102.1	Ag031G3259100
OG0015500	XP_006290604.1	Ag031G3262000
OG0015501	XP_006290784.1	Ag031G3265400
OG0015502	XP_023639164.1	Ag031G3265600
OG0015503	XP_006291211.1	Ag031G3266000
OG0015504	XP_006291642.2	Ag031G3266400
OG0015505	XP_023638255.1	Ag031G3266500
OG0015506	XP_006290370.1	Ag031G3284600
OG0015507	XP_006290696.1	Ag031G3287500
OG0015508	XP_006291548.1	Ag031G3287600
OG0015509	XP_006291346.1	Ag031G3289500
OG0015510	XP_006290615.1	Ag031G3292600
OG0015511	XP_023637798.1	Ag031G3293900
OG0015512	XP_006293304.1	Ag031G3294200
OG0015513	XP_023637836.1	Ag031G3296400
OG0015514	XP_006282822.2	Ag031G3301100
OG0015515	XP_006293617.1	Ag031G3305400
OG0015516	XP_006291071.1	Ag031G3305500
OG0015517	XP_023638128.1	Ag031G3314200
OG0015518	XP_023637893.1	Ag031G3316600
OG0015519	XP_006299657.1, XP_006293020.1	Ag031G3317600
OG0015520	XP_006290935.1	Ag031G3318300
OG0015521	XP_006292213.1	Ag031G3320700
OG0015522	XP_023638744.1	Ag031G3321000
OG0015523	XP_006291636.1	Ag031G3325600
OG0015524	XP_006291485.1	Ag031G3326200
OG0015525	XP_023637955.1	Ag031G3327600
OG0015526	XP_006292431.1	Ag031G3329900
OG0015527	XP_006290419.1	Ag031G3330200
OG0015528	XP_006291798.1	Ag031G3333000
OG0015529	XP_006292901.1	Ag031G3333500
OG0015530	XP_006291460.1	Ag031G3333600
OG0015531	XP_006291466.1	Ag031G3339700
OG0015532	XP_023642995.1	Ag002G0130400, Ag031G3344500
OG0015533	XP_006292463.1	Ag031G3345100
OG0015534	XP_006290373.1	Ag031G3346500
OG0015535	XP_023638448.1	Ag031G3347000
OG0015536	XP_006290865.1	Ag031G3353300
OG0015537	XP_023638518.1	Ag031G3353700
OG0015538	XP_006290485.2	Ag031G3354100
OG0015539	XP_006291476.1	Ag031G3354500
OG0015540	XP_023638526.1	Ag031G3357500
OG0015541	XP_023638332.1	Ag031G3359200
OG0015542	XP_006290981.1	Ag031G3360100
OG0015543	XP_023638532.1	Ag031G3360500
OG0015544	XP_006290526.1	Ag031G3360600
OG0015545	XP_023639309.1	Ag031G3362200
OG0015546	XP_023644120.1	Ag031G3363300
OG0015547	XP_006291523.1	Ag031G3365300
OG0015548	XP_006291261.1	Ag031G3365800
OG0015549	XP_006290711.1	Ag031G3368700
OG0015550	XP_006293149.1	Ag031G3369200
OG0015551	XP_006291664.1	Ag031G3370100
OG0015552	XP_006292979.1	Ag031G3370300
OG0015553	XP_023638281.1	Ag031G3370400
OG0015554	XP_006292272.1	Ag031G3373600
OG0015555	XP_006307199.1	Ag031G3379800
OG0015556	XP_006297981.1	Ag031G3381300
OG0015557	XP_006291553.1	Ag031G3382400
OG0015558	XP_006291362.1	Ag031G3383000
OG0015559	XP_006291519.1	Ag031G3384200, Ag031G3384300
OG0015560	XP_006290887.2	Ag031G3384600
OG0015561	XP_006292273.1	Ag031G3387700
OG0015562	XP_006298194.1	Ag031G3391700
OG0015563	XP_023637832.1	Ag031G3400100
OG0015564	XP_006290889.1	Ag031G3404400
OG0015565	XP_006293048.1	Ag031G3405000
OG0015566	XP_006291164.1	Ag031G3410600
OG0015567	XP_006291522.2	Ag031G3412600
OG0015568	XP_006290686.1	Ag031G3416200
OG0015569	XP_006291061.1	Ag031G3416500
OG0015570	XP_023639037.1	Ag031G3417900
OG0015571	XP_006280533.1	Ag020G2563100
OG0015572	XP_006280243.1	Ag020G2564500
OG0015573	XP_006280752.1	Ag020G2571100
OG0015574	XP_006279586.1	Ag020G2572200
OG0015575	XP_006280204.1	Ag020G2575000
OG0015576	XP_006281093.1	Ag020G2575100
OG0015577	XP_006283282.1	Ag025G2904400, Ag053G4871900
OG0015578	XP_006298066.1	Ag029G3087700
OG0015579	XP_006296868.1	Ag029G3087800
OG0015580	XP_006297563.1	Ag029G3088900
OG0015581	XP_023642742.1	Ag029G3094500
OG0015582	XP_006296723.1	Ag029G3094800
OG0015583	XP_006298736.1	Ag029G3098200
OG0015584	XP_006299701.2	Ag029G3098700
OG0015585	XP_023642031.1	Ag029G3101000
OG0015586	XP_006297814.1	Ag029G3103500
OG0015587	XP_023642816.1	Ag029G3103700
OG0015588	XP_006297781.2	Ag029G3105200
OG0015589	XP_006298734.1	Ag029G3105300
OG0015590	XP_006299254.1	Ag029G3107300
OG0015591	XP_023641881.1	Ag029G3107400
OG0015592	XP_023641108.1	Ag029G3110400
OG0015593	XP_023641109.1	Ag029G3110500
OG0015594	XP_006299164.1	Ag029G3112400
OG0015595	XP_006299911.1	Ag029G3113100
OG0015596	XP_006298032.1	Ag029G3113200
OG0015597	XP_023641573.1	Ag029G3114600
OG0015598	XP_006297093.2	Ag029G3115000
OG0015599	XP_006296789.1	Ag029G3116100
OG0015600	XP_006296676.1	Ag029G3116200
OG0015601	XP_006296708.1	Ag029G3117800
OG0015602	XP_006297434.1	Ag029G3118900
OG0015603	XP_006291786.1	Ag029G3119100
OG0015604	XP_006298511.2	Ag029G3120200
OG0015605	XP_023642552.1	Ag095G5469900
OG0015606	XP_006300314.1	Ag067G5174200
OG0015607	XP_006302685.1	Ag067G5177500
OG0015608	XP_006300450.1	Ag067G5179600
OG0015609	XP_006302282.1	Ag067G5181600
OG0015610	XP_006302175.1	Ag067G5183300
OG0015611	XP_006302643.1	Ag067G5185800
OG0015612	XP_006300710.2	Ag067G5187200
OG0015613	XP_023643164.1	Ag067G5187300
OG0015614	XP_006302412.1	Ag067G5194200
OG0015615	XP_006300867.1	Ag067G5195400
OG0015616	XP_006301220.1	Ag067G5197100
OG0015617	XP_006300427.1	Ag067G5198100
OG0015618	XP_006300327.1	Ag067G5200600
OG0015619	XP_006302748.2	Ag067G5201100
OG0015620	XP_006289621.1	Ag081G5398400
OG0015621	XP_006280626.2	Ag081G5400200
OG0015622	XP_006281736.1	Ag081G5400500
OG0015623	XP_006280834.2	Ag081G5400800
OG0015624	XP_023641017.1	Ag081G5403100
OG0015625	XP_006280743.1	Ag081G5403300
OG0015626	XP_006297155.1	Ag042G4379300
OG0015627	XP_006283972.1	Ag042G4380300
OG0015628	XP_006298507.1	Ag042G4386700
OG0015629	XP_006298623.1	Ag042G4387200
OG0015630	XP_006298841.1	Ag042G4388900
OG0015631	XP_006297927.1	Ag042G4390300
OG0015632	XP_006298310.1	Ag042G4391100
OG0015633	XP_023642445.1	Ag042G4392400
OG0015634	XP_006297899.1	Ag042G4403100
OG0015635	XP_006296974.2	Ag042G4403500
OG0015636	XP_006298682.1	Ag042G4405800
OG0015637	XP_023642770.1	Ag042G4416500
OG0015638	XP_006298267.1	Ag042G4418200
OG0015639	XP_006297958.1	Ag042G4420400
OG0015640	XP_023640303.1	Ag039G4182300
OG0015641	XP_006295651.1	Ag039G4185100
OG0015642	XP_023640168.1	Ag039G4186200
OG0015643	XP_006295739.2	Ag039G4189300
OG0015644	XP_006296310.1	Ag039G4190000
OG0015645	XP_006293246.1	Ag039G4191100
OG0015646	XP_006293633.1	Ag039G4192100
OG0015647	XP_006295405.2	Ag039G4195600
OG0015648	XP_023640052.1	Ag039G4196200
OG0015649	XP_006294080.1	Ag039G4206400
OG0015650	XP_006283216.1	Ag039G4210200
OG0015651	XP_006293840.2	Ag039G4210300
OG0015652	XP_023640665.1	Ag039G4211700
OG0015653	XP_006295229.1	Ag039G4217700
OG0015654	XP_006293799.2	Ag039G4224400
OG0015655	XP_023639748.1	Ag039G4224800
OG0015656	XP_006295692.1	Ag039G4224900
OG0015657	XP_006294397.1	Ag039G4225600
OG0015658	XP_006294270.1	Ag039G4236800
OG0015659	XP_006294666.1	Ag039G4237100
OG0015660	XP_006296026.1	Ag039G4240100
OG0015661	XP_006294168.1	Ag039G4244300
OG0015662	XP_006295551.1	Ag039G4254600
OG0015663	XP_006294116.2	Ag039G4260700
