Orthogroup	Capsella_rubella	Noccaea_praecox
OG0015242	XP_006303250.1	Np004G1965900
OG0015243	XP_006304246.1	Np004G1964400
OG0015244	XP_023633069.1	Np004G1962200
OG0015245	XP_006303343.2	Np004G1959900
OG0015246	XP_006307686.1	Np004G1959800
OG0015247	XP_006293787.1	Np004G1957800
OG0015248	XP_006307213.1	Np004G1956300
OG0015249	XP_023645310.1	Np004G1956200
OG0015250	XP_023645309.1	Np004G1956100
OG0015251	XP_006302258.1	Np002G0710100
OG0015252	XP_006294293.1	Np006G3655500
OG0015253	XP_006304376.1	Np004G1952600
OG0015254	XP_023645879.1	Np004G1951900
OG0015255	XP_006306206.1	Np004G1947100
OG0015256	XP_006307159.1	Np004G1946100
OG0015257	XP_006306796.1	Np004G1945200
OG0015258	XP_006282730.1	Np005G2801600
OG0015259	XP_006304948.1	Np004G1943900
OG0015260	XP_006305087.1	Np004G1943800
OG0015261	XP_023646047.1	Np004G1942600
OG0015262	XP_023644590.1	Np004G1942400
OG0015263	XP_006306256.1	Np004G1942200
OG0015264	XP_006305780.1	Np004G1941600
OG0015265	XP_006307465.1	Np004G1940700
OG0015266	XP_006306214.1	Np004G1940600
OG0015267	XP_006305391.1	Np004G1939800
OG0015268	XP_006305136.1	Np004G1939200
OG0015269	XP_006305416.1	Np004G1938900
OG0015270	XP_006280774.1	Np001G0423200
OG0015271	XP_006281749.1	Np001G0423100
OG0015272	XP_006281462.1	Np001G0421500
OG0015273	XP_006279557.1	Np001G0420000
OG0015274	XP_006280987.1	Np001G0417800
OG0015275	XP_006281363.2	Np001G0417500
OG0015276	XP_023640566.1	Np006G3440000
OG0015277	XP_006295355.1	Np006G3438700
OG0015278	XP_023640280.1	Np006G3436300
OG0015279	XP_023640279.1	Np006G3436200
OG0015280	XP_023640873.1	Np004G2295500, Np006G3433400
OG0015281	XP_023640174.1	Np006G3427800
OG0015282	XP_023640765.1	Np006G3427600
OG0015283	XP_006296401.1	Np006G3427300
OG0015284	XP_006294014.1	Np006G3427100
OG0015285	XP_006295532.1	Np006G3425600
OG0015286	XP_006296381.1	Np006G3420400
OG0015287	XP_006295623.1	Np006G3417900
OG0015288	XP_023638745.1	Np001G0194500
OG0015289	XP_006295027.1	Np006G3410200
OG0015290	XP_023640138.1	Np006G3409900
OG0015291	XP_023640136.1	Np006G3409800
OG0015292	XP_023639328.1	Np006G3409300
OG0015293	XP_023639382.1	Np006G3409100
OG0015294	XP_023639381.1	Np006G3409000
OG0015295	XP_006294626.1	Np006G3406400
OG0015296	XP_006293491.2	Np006G3406000
OG0015297	XP_006294384.1	Np006G3404700
OG0015298	XP_006295158.1	Np006G3403300, Np006G3315000
OG0015299	XP_006281114.1	Np003G1472700
OG0015300	XP_006294202.1	Np006G3400000
OG0015301	XP_006293442.1	Np006G3398200
OG0015302	XP_006282558.1	Np005G2899100
OG0015303	XP_006284344.1	Np005G2900400
OG0015304	XP_006285872.1	Np005G2900800
OG0015305	XP_023634014.1	Np005G2901400
OG0015306	XP_006282448.1	Np005G2902000
OG0015307	XP_006284368.1	Np005G2902300
OG0015308	XP_006285425.1	Np005G2903600
OG0015309	XP_023634087.1	Np005G2905200
OG0015310	XP_006283035.1	Np005G2908500
OG0015311	XP_023635355.1	Np005G2908600
OG0015312	XP_006285198.1	Np005G2912100
OG0015313	XP_023635293.1	Np005G2913600
OG0015314	XP_006284910.1	Np005G2915800
OG0015315	XP_006283965.1	Np005G2919000
OG0015316	XP_006283619.1	Np005G2920900
OG0015317	XP_023634433.1	Np005G2921200
OG0015318	XP_006285299.1	Np005G2923600
OG0015320	XP_006285990.1	Np005G2925000
OG0015321	XP_006293620.1	Np006G3644100
OG0015323	XP_006284206.1	Np005G2936200
OG0015324	XP_006285651.1	Np005G2936400
OG0015325	XP_023633683.1	Np005G2936500
OG0015326	XP_023634988.1	Np005G2940000
OG0015327	XP_006282563.1	Np005G2954400
OG0015328	XP_006284895.1	Np005G2961100
OG0015329	XP_023634975.1	Np005G2961200
OG0015330	XP_006285619.2	Np005G3105800
OG0015331	XP_006279907.1	Np001G0356300
OG0015332	XP_006290617.1	Np001G0192700, Np001G0191600
OG0015333	XP_006292490.1	Np001G0526500
OG0015334	XP_006290354.2	Np001G0524000
OG0015335	XP_006291871.1	Np001G0523700
OG0015336	XP_006292636.1	Np001G0521900
OG0015337	XP_006291327.1	Np001G0518300
OG0015338	XP_023639114.1	Np001G0517700
OG0015339	XP_006291947.1	Np001G0517400
OG0015340	XP_023638510.1	Np001G0515300
OG0015342	XP_006290734.1	Np001G0513100
OG0015343	XP_006281102.1	Np003G1660000
OG0015344	XP_006279589.1	Np003G1664400
OG0015345	XP_006282201.2	Np003G1664900
OG0015346	XP_023642446.1	Np003G1668100
OG0015347	XP_006280887.1	Np003G1668200
OG0015348	XP_023640872.1	Np003G1670500
OG0015349	XP_006280679.1	Np003G1671000
OG0015350	XP_006281919.1	Np003G1675000
OG0015351	XP_023633167.1	Np003G1680800
OG0015352	XP_023636072.1	Np003G1678400
OG0015353	XP_023636535.1	Np002G1198400
OG0015354	XP_006279659.2	Np003G1683700
OG0015355	XP_006281246.1	Np003G1709700
OG0015356	XP_006282261.1	Np003G1703200
OG0015357	XP_006281426.2	Np003G1703300
OG0015358	XP_023634124.1	Np003G1680000
OG0015359	XP_006297717.1	Np007G3796900
OG0015360	XP_006297152.1	Np007G3796500
OG0015361	XP_006298449.1	Np007G3796100
OG0015362	XP_023641483.1	Np007G3796000
OG0015363	XP_006297649.1	Np007G3797300
OG0015364	XP_023642287.1	Np007G3795100
OG0015365	XP_006299976.2	Np007G3794600
OG0015366	XP_006297796.1	Np007G3792800
OG0015367	XP_006298221.1	Np007G3792200
OG0015368	XP_006297176.2	Np007G3791800
OG0015369	XP_006297197.1	Np007G3789900
OG0015370	XP_006296713.1	Np007G3784300
OG0015371	XP_023642670.1	Np007G3782800
OG0015372	XP_006299807.1	Np007G3782700
OG0015373	XP_006298909.1	Np007G3777300
OG0015374	XP_023638304.1	Np001G0183000
OG0015375	XP_006297369.1	Np007G3774200
OG0015376	XP_006296975.1	Np007G3773100
OG0015377	XP_006297931.1	Np007G3767700
OG0015378	XP_006298098.2	Np007G3766700
OG0015379	XP_023634151.1	Np005G2830300
OG0015380	XP_006282849.2	Np005G2832200
OG0015381	XP_023635123.1	Np005G2832300
OG0015383	XP_023634793.1	Np005G2846100
OG0015384	XP_006284067.1	Np005G2846500
OG0015385	XP_006284357.1	Np005G2847900, Np005G2848000
OG0015386	XP_006284350.1	Np005G2851100
OG0015387	XP_006285991.1	Np005G2852600
OG0015388	XP_006286177.1	Np005G2858100
OG0015389	XP_023635683.1	Np005G2890500
OG0015390	XP_006283032.1	Np005G2886800
OG0015391	XP_006283552.1	Np005G2884700
OG0015392	XP_006284140.1	Np005G2881400
OG0015393	XP_006283525.1	Np005G2869800
OG0015394	XP_006284450.1	Np005G2871000
OG0015395	XP_006284037.1	Np005G2871500
OG0015396	XP_006283790.1	Np005G2871700
OG0015397	XP_006285106.1	Np005G2875300
OG0015398	XP_006283280.1	Np005G2875400
OG0015399	XP_023635473.1	Np005G2875900
OG0015400	XP_006286154.1	Np005G2876700
OG0015401	XP_006283139.1	Np005G2877000
OG0015402	XP_006285553.2	Np005G2877600
OG0015403	XP_006282651.1	Np005G2877700
OG0015404	XP_006287022.1	Np005G3020700
OG0015405	XP_006282705.1	Np005G2869500
OG0015406	XP_006283773.1	Np005G2869400
OG0015407	XP_006286008.2	Np005G2868200
OG0015408	XP_006283078.1	Np005G2867700
OG0015409	XP_006291409.1	Np001G0278600
OG0015410	XP_006285845.1	Np005G2864800
OG0015411	XP_023634956.1	Np005G2864200
OG0015412	XP_006306112.1	Np004G2029300
OG0015413	XP_006283108.1	Np005G2863800
OG0015414	XP_023635187.1	Np005G2894200
OG0015415	XP_023634123.1	Np005G2896200
OG0015417	XP_006288620.1	Np001G0429300
OG0015418	XP_023642992.1	Np001G0428600
OG0015419	XP_006279580.1	Np001G0428500
OG0015420	XP_023635497.1	Np001G0427600
OG0015421	XP_006282522.1	Np005G3002900
OG0015422	XP_006282596.1	Np005G2996900
OG0015423	XP_023634516.1	Np005G2994200
OG0015424	XP_006283198.1	Np005G3002500
OG0015425	XP_006282581.1	Np005G2993600
OG0015426	XP_006286156.1	Np005G2988100
OG0015427	XP_006284142.2	Np005G2981000
OG0015428	XP_023635297.1	Np005G2980700
OG0015429	XP_006285003.1	Np005G3125800
OG0015430	XP_006298775.1	Np007G4253600
OG0015431	XP_023641836.1	Np007G4252500
OG0015432	XP_006297134.1	Np007G4252200
OG0015433	XP_006298261.2	Np007G4252000
OG0015435	XP_023641329.1	Np007G4248900
OG0015436	XP_006297296.1	Np007G4248200
OG0015437	XP_006279499.1	Np001G0008600
OG0015438	XP_006280859.1	Np001G0007600
OG0015439	XP_023636481.1	Np001G0006400
OG0015440	XP_006302987.1	Np001G0005500
OG0015441	XP_006280905.1	Np001G0006000
OG0015442	XP_006291823.1	Np001G0431500
OG0015443	XP_006282226.1	Np001G0003200
OG0015444	XP_006281860.2	Np001G0003000
OG0015445	XP_006281130.1	Np001G0002200
OG0015446	XP_023638326.1	Np001G0001700
OG0015447	XP_006293077.1	Np006G3247200
OG0015448	XP_006292627.1	Np001G0682700
OG0015449	XP_023638370.1	Np001G0700000
OG0015450	XP_006291413.1	Np001G0699700
OG0015451	XP_006292523.2	Np001G0699500
OG0015452	XP_006292109.1	Np001G0698800
OG0015453	XP_023638129.1, XP_023638954.1	Np001G0698600
OG0015454	XP_006292690.1	Np001G0698000
OG0015455	XP_006292218.1	Np001G0697900
OG0015456	XP_006291814.1	Np001G0695700
OG0015457	XP_006291245.1	Np001G0695300
OG0015459	XP_006293300.1	Np001G0692700
OG0015460	XP_006291882.1	Np001G0692200
OG0015461	XP_006292651.1	Np001G0691700
OG0015462	XP_006292494.1	Np001G0691400
OG0015463	XP_023638468.1	Np001G0689300
OG0015464	XP_006291368.1	Np001G0686500
OG0015465	XP_006292713.1	Np001G0686400
OG0015466	XP_006290262.1	Np001G0684800
OG0015467	XP_006290678.1	Np001G0684500
OG0015468	XP_006290312.1	Np001G0681700
OG0015470	XP_006291671.1	Np001G0679500
OG0015471	XP_006293216.1	Np001G0679200
OG0015472	XP_006279683.1	Np003G1673200
OG0015473	XP_006293268.1	Np003G1572800, Np001G0675600
OG0015474	XP_006291847.1	Np001G0674200
OG0015475	XP_006291035.1	Np001G0673700
OG0015476	XP_006293252.2	Np001G0672500
OG0015477	XP_023638440.1	Np001G0669400, Np001G0669300
OG0015478	XP_006290613.1	Np001G0669100
OG0015479	XP_023637971.1	Np001G0667800
OG0015480	XP_006282259.1	Np001G0667100
OG0015481	XP_006290712.1	Np001G0666800
OG0015482	XP_006295714.1	Np006G3631600
OG0015483	XP_006291254.1	Np001G0662700
OG0015484	XP_023638258.1	Np001G0662000
OG0015485	XP_006291453.1	Np001G0659800
OG0015486	XP_006305211.2	Np004G2091900
OG0015487	XP_023638265.1	Np001G0657900
OG0015488	XP_023638992.1	Np001G0657200
OG0015489	XP_023637883.1	Np001G0656100
OG0015490	XP_006293043.1	Np001G0652200
OG0015491	XP_006292239.1	Np001G0652700
OG0015492	XP_006292503.1	Np001G0650500
OG0015493	XP_023637829.1	Np001G0647700
OG0015494	XP_006291531.2	Np001G0646500
OG0015495	XP_006291459.2	Np005G3027800
OG0015496	XP_006297583.1	Np007G3893600
OG0015497	XP_006290894.2	Np001G0644400
OG0015498	XP_006291323.2	Np001G0640600
OG0015499	XP_023638102.1	Np001G0578500
OG0015500	XP_006290604.1	Np001G0635900
OG0015501	XP_006290784.1	Np001G0634400
OG0015502	XP_023639164.1	Np001G0634200
OG0015503	XP_006291211.1	Np001G0633800
OG0015504	XP_006291642.2	Np001G0633200
OG0015505	XP_023638255.1	Np001G0633100
OG0015506	XP_006290370.1	Np001G0628100
OG0015507	XP_006290696.1	Np001G0626400
OG0015508	XP_006291548.1	Np001G0626300
OG0015509	XP_006291346.1	Np001G0625600
OG0015510	XP_006290615.1	Np001G0623900
OG0015511	XP_023637798.1	Np001G0623600
OG0015512	XP_006293304.1	Np001G0622900
OG0015513	XP_023637836.1	Np001G0620300
OG0015515	XP_006293617.1	Np006G3632400
OG0015516	XP_006291071.1	Np001G0615600
OG0015517	XP_023638128.1	Np001G0612000
OG0015518	XP_023637893.1	Np001G0609100
OG0015519	XP_006299657.1, XP_006293020.1	Np001G0597400, Np001G0608200, Np002G0888000
OG0015520	XP_006290935.1	Np001G0447100
OG0015521	XP_006292213.1	Np001G0606100
OG0015522	XP_023638744.1	Np001G0605800
OG0015523	XP_006291636.1	Np001G0603600
OG0015524	XP_006291485.1	Np001G0602000
OG0015525	XP_023637955.1	Np001G0601400
OG0015526	XP_006292431.1	Np001G0600300
OG0015527	XP_006290419.1	Np001G0599900
OG0015528	XP_006291798.1	Np001G0598700
OG0015529	XP_006292901.1	Np001G0598100
OG0015530	XP_006291460.1	Np001G0598000
OG0015531	XP_006291466.1	Np001G0594800
OG0015532	XP_023642995.1	Np002G1225800
OG0015533	XP_006292463.1	Np001G0590600
OG0015534	XP_006290373.1	Np001G0590200
OG0015535	XP_023638448.1	Np001G0589000
OG0015536	XP_006290865.1	Np001G0588400
OG0015537	XP_023638518.1	Np001G0588100
OG0015538	XP_006290485.2	Np001G0194600
OG0015539	XP_006291476.1	Np001G0587600
OG0015540	XP_023638526.1	Np001G0586200
OG0015541	XP_023638332.1	Np001G0584700
OG0015542	XP_006290981.1	Np001G0584000
OG0015543	XP_023638532.1	Np001G0583400
OG0015544	XP_006290526.1	Np001G0583300
OG0015545	XP_023639309.1	Np001G0580900
OG0015546	XP_023644120.1	Np002G0899700
OG0015547	XP_006291523.1	Np001G0577600
OG0015548	XP_006291261.1	Np001G0577100
OG0015549	XP_006290711.1	Np001G0575800
OG0015550	XP_006293149.1	Np001G0575400
OG0015551	XP_006291664.1	Np001G0575000
OG0015552	XP_006292979.1	Np001G0574800
OG0015553	XP_023638281.1	Np001G0574600
OG0015554	XP_006292272.1	Np001G0573300
OG0015555	XP_006307199.1	Np004G2038800
OG0015556	XP_006297981.1	Np003G1871000
OG0015557	XP_006291553.1	Np001G0568900
OG0015558	XP_006291362.1	Np001G0568400
OG0015559	XP_006291519.1	Np001G0567800
OG0015560	XP_006290887.2	Np001G0567200
OG0015561	XP_006292273.1	Np001G0563900
OG0015562	XP_006298194.1	Np007G3717100
OG0015563	XP_023637832.1	Np001G0554500
OG0015564	XP_006290889.1	Np001G0553700
OG0015565	XP_006293048.1	Np001G0552700, Np001G0618100
OG0015566	XP_006291164.1	Np001G0550600
OG0015567	XP_006291522.2	Np001G0549200
OG0015568	XP_006290686.1	Np001G0548100
OG0015569	XP_006291061.1	Np001G0547800
OG0015570	XP_023639037.1	Np001G0546500
OG0015571	XP_006280533.1	Np003G1617000
OG0015572	XP_006280243.1	Np003G1614400
OG0015573	XP_006280752.1	Np003G1638400
OG0015574	XP_006279586.1	Np003G1638700
OG0015575	XP_006280204.1	Np003G1641600
OG0015576	XP_006281093.1	Np003G1641700
OG0015577	XP_006283282.1	Np005G3013800
OG0015578	XP_006298066.1	Np007G3870200
OG0015579	XP_006296868.1	Np007G3870400
OG0015580	XP_006297563.1	Np007G3871700
OG0015581	XP_023642742.1	Np007G3872700
OG0015582	XP_006296723.1	Np007G3873000
OG0015583	XP_006298736.1	Np007G3874300
OG0015584	XP_006299701.2	Np007G3874600
OG0015585	XP_023642031.1	Np007G3875800
OG0015586	XP_006297814.1	Np007G3878100
OG0015587	XP_023642816.1	Np007G3878300
OG0015588	XP_006297781.2	Np007G3878900
OG0015589	XP_006298734.1	Np007G3879000
OG0015590	XP_006299254.1	Np007G3880800
OG0015591	XP_023641881.1	Np007G3880900
OG0015592	XP_023641108.1	Np007G3885900
OG0015593	XP_023641109.1	Np007G3886000
OG0015594	XP_006299164.1	Np007G3886700
OG0015595	XP_006299911.1	Np007G3887300
OG0015596	XP_006298032.1	Np007G3887400
OG0015597	XP_023641573.1	Np007G3888000
OG0015598	XP_006297093.2	Np007G3888800
OG0015599	XP_006296789.1	Np007G3890000
OG0015600	XP_006296676.1	Np007G3890400
OG0015601	XP_006296708.1	Np007G3891000
OG0015602	XP_006297434.1	Np007G3893400
OG0015603	XP_006291786.1	Np001G0434900
OG0015604	XP_006298511.2	Np007G3895200
OG0015605	XP_023642552.1	Np007G3868400
OG0015606	XP_006300314.1	Np002G0939600
OG0015607	XP_006302685.1	Np002G0934400
OG0015608	XP_006300450.1	Np002G0932000
OG0015609	XP_006302282.1	Np002G0926300
OG0015610	XP_006302175.1	Np002G0921400
OG0015611	XP_006302643.1	Np002G0919400
OG0015612	XP_006300710.2	Np002G0917600
OG0015613	XP_023643164.1	Np002G0917500
OG0015614	XP_006302412.1	Np002G0908000
OG0015615	XP_006300867.1	Np002G0906200
OG0015616	XP_006301220.1	Np002G0900700
OG0015617	XP_006300427.1	Np002G0899600
OG0015618	XP_006300327.1	Np002G0897700
OG0015619	XP_006302748.2	Np002G0897100
OG0015620	XP_006289621.1	Np003G1751300
OG0015621	XP_006280626.2	Np001G0179400
OG0015622	XP_006281736.1	Np001G0171300
OG0015623	XP_006280834.2	Np001G0171500
OG0015624	XP_023641017.1	Np001G0173300
OG0015625	XP_006280743.1	Np001G0174300
OG0015626	XP_006297155.1	Np007G3749600
OG0015627	XP_006283972.1	Np005G3094600
OG0015628	XP_006298507.1	Np007G3747400
OG0015629	XP_006298623.1	Np007G3746900
OG0015630	XP_006298841.1	Np007G3746100
OG0015631	XP_006297927.1	Np007G3745700
OG0015632	XP_006298310.1	Np007G3744900
OG0015633	XP_023642445.1	Np007G3743900
OG0015634	XP_006297899.1	Np007G3740400
OG0015635	XP_006296974.2	Np007G3740100
OG0015636	XP_006298682.1	Np007G3739200
OG0015637	XP_023642770.1	Np007G3735700
OG0015638	XP_006298267.1	Np007G3734500
OG0015639	XP_006297958.1	Np007G3734200
OG0015640	XP_023640303.1	Np006G3305600
OG0015641	XP_006295651.1	Np006G3306500
OG0015642	XP_023640168.1	Np006G3307000
OG0015643	XP_006295739.2	Np006G3307700
OG0015644	XP_006296310.1	Np006G3308300
OG0015645	XP_006293246.1	Np003G1439000
OG0015646	XP_006293633.1	Np006G3309600
OG0015647	XP_006295405.2	Np006G3311700
OG0015648	XP_023640052.1	Np006G3312200
OG0015649	XP_006294080.1	Np006G3317200
OG0015650	XP_006283216.1	Np005G3202300
OG0015651	XP_006293840.2	Np006G3318700
OG0015652	XP_023640665.1	Np006G3319600
OG0015653	XP_006295229.1	Np006G3323800
OG0015654	XP_006293799.2	Np006G3327700
OG0015655	XP_023639748.1	Np006G3328000
OG0015656	XP_006295692.1	Np006G3328400
OG0015657	XP_006294397.1	Np006G3329100
OG0015658	XP_006294270.1	Np006G3334100
OG0015659	XP_006294666.1	Np006G3334300
OG0015660	XP_006296026.1	Np006G3335900
OG0015661	XP_006294168.1	Np006G3337900
OG0015662	XP_006295551.1	Np006G3343700
OG0015663	XP_006294116.2	Np006G3345500
OG0015664	XP_023639586.1	Np006G3346500
OG0015665	XP_006297741.1	Np001G0148600
OG0015667	XP_006295726.2	Np006G3347300, Np006G3348100, Np006G3348400
OG0015668	XP_023639643.1	Np006G3349900
OG0015669	XP_006294495.1	Np006G3351000
OG0015670	XP_023640077.1	Np006G3351900
OG0015671	XP_006291984.1	Np001G0269500
OG0015672	XP_006294550.1	Np006G3352300
OG0015673	XP_006293789.1	Np006G3354900
OG0015674	XP_006295384.1	Np006G3355800
OG0015675	XP_006295953.1	Np006G3358800
OG0015676	XP_006296531.1	Np006G3359400
OG0015677	XP_023639935.1	Np006G3359500
OG0015678	XP_006288289.1	Np003G1759300
OG0015679	XP_006295771.1	Np006G3361300
OG0015680	XP_006295890.1	Np006G3366700
OG0015681	XP_006294644.1	Np006G3367500
OG0015682	XP_006291975.1	Np001G0437100
OG0015683	XP_006294589.1	Np006G3369000
OG0015684	XP_006294816.1	Np006G3369200
OG0015685	XP_006293506.1	Np006G3375300
OG0015686	XP_006294870.1	Np006G3376400
OG0015687	XP_006296196.1	Np006G3376500
OG0015688	XP_006295230.1	Np006G3377000
OG0015689	XP_006294724.1	Np006G3378100
OG0015690	XP_006296219.1, XP_006296216.2	Np006G3378400
OG0015691	XP_006295772.1	Np006G3379900
OG0015692	XP_006296443.1	Np006G3380200
OG0015693	XP_023640301.1	Np006G3381400
OG0015694	XP_006294833.2	Np006G3382300
OG0015695	XP_006286358.1	Np003G1827000
OG0015696	XP_006287500.1	Np003G1832300
OG0015697	XP_006288771.1	Np003G1832400
OG0015698	XP_006287002.1	Np003G1832800
OG0015699	XP_006288732.1	Np003G1833500
OG0015700	XP_023635766.1	Np003G1835600
OG0015701	XP_006280684.1	Np001G0618300, Np001G0418400
OG0015702	XP_006284084.2	Np005G2731100
OG0015703	XP_006289425.1	Np003G1818200
OG0015704	XP_006282415.2	Np001G0417000
OG0015705	XP_006288611.1	Np003G1815200
OG0015706	XP_023636281.1	Np003G1825800
OG0015707	XP_006294502.1	Np006G3708800
OG0015708	XP_023641006.1	Np006G3706800
OG0015709	XP_006293495.2	Np006G3706500
OG0015710	XP_023640005.1	Np006G3704900
OG0015711	XP_023639777.1	Np006G3700300
OG0015712	XP_023640556.1	Np006G3700600, Np006G3700700
OG0015713	XP_006296468.1	Np006G3695200
OG0015715	XP_023639430.1	Np006G3693800
OG0015716	XP_006295426.1	Np006G3691400
OG0015717	XP_006294135.1	Np006G3689300
OG0015718	XP_006294884.1	Np006G3687200
OG0015719	XP_006293984.1	Np006G3681800
OG0015720	XP_006294129.2	Np006G3678200
OG0015721	XP_006294625.1	Np006G3674900
OG0015722	XP_006296258.1	Np006G3674200
OG0015723	XP_006295423.1	Np006G3674100
OG0015724	XP_006293655.1	Np006G3671500, Np006G3670900
OG0015725	XP_006293942.1	Np006G3666500
OG0015726	XP_006293890.1	Np006G3638700
OG0015727	XP_006293838.1	Np006G3639000
OG0015728	XP_006295006.1	Np006G3631100
OG0015729	XP_023640049.1	Np006G3630400
OG0015730	XP_006295092.2	Np006G3647700
OG0015731	XP_006295051.1	Np006G3628600
OG0015732	XP_023640178.1	Np006G3627200
OG0015733	XP_023633190.1	Np006G3628700
OG0015734	XP_006296432.1	Np006G3648300
OG0015735	XP_023640881.1	Np006G3627900
OG0015736	XP_006293917.1	Np006G3625300
OG0015737	XP_023639339.1	Np006G3658400
OG0015738	XP_006294374.1	Np006G3636700
OG0015739	XP_006307532.2	Np004G2034400
OG0015740	XP_023633271.1	Np004G2034600
OG0015741	XP_006307053.1	Np004G2031800
OG0015742	XP_006304121.1	Np004G2029400
OG0015743	XP_006304821.2	Np004G2028500
OG0015744	XP_006307296.2	Np004G2026000
OG0015745	XP_023633187.1	Np004G2049400
OG0015746	XP_006307065.1	Np004G2048800
OG0015747	XP_006307651.1	Np004G2048600
OG0015748	XP_006303237.1	Np004G2047900
OG0015749	XP_006305607.1	Np004G2046200
OG0015750	XP_006304663.1	Np004G2044100
OG0015751	XP_006305878.1	Np004G2044000
OG0015752	XP_023645875.1	Np004G2043100
OG0015753	XP_006303445.1	Np004G2243500
OG0015754	XP_006307287.1	Np005G3088400
OG0015755	XP_006307286.2	Np002G0926200
OG0015756	XP_006304713.1	Np004G2087900
OG0015757	XP_006305228.1	Np004G2087700
OG0015758	XP_006306964.1	Np004G2087000
OG0015759	XP_023646050.1, XP_006305864.1	Np004G2086500
OG0015760	XP_006305229.1	Np004G2086000
OG0015761	XP_023644597.1	Np004G2063800
OG0015762	XP_006288267.1	Np003G1758700
OG0015763	XP_023636417.1	Np003G1758000
OG0015765	XP_006288071.1	Np003G1779100
OG0015766	XP_023636864.1	Np003G1779500
OG0015767	XP_023636497.1	Np003G1780000
OG0015768	XP_006288744.1	Np003G1780500
OG0015769	XP_006288500.1	Np003G1780800
OG0015770	XP_006289806.2	Np003G1781000
OG0015771	XP_006289760.2	Np003G1781100
OG0015772	XP_006288876.1	Np003G1782700
OG0015773	XP_006286605.1	Np003G1783400
OG0015774	XP_006289340.1	Np003G1784300
OG0015775	XP_006286786.1	Np003G1787400
OG0015776	XP_006288802.1	Np003G1796700
OG0015777	XP_023636336.1	Np003G1796900
OG0015778	XP_023636356.1	Np003G1797500
OG0015779	XP_023636590.1	Np003G1800000
OG0015780	XP_006288860.1	Np003G1801900
OG0015781	XP_006289909.1	Np003G1802900
OG0015782	XP_006287590.1	Np003G1803200
OG0015783	XP_006286373.1	Np003G1805600
OG0015784	XP_006287161.1	Np003G1805700
OG0015785	XP_006287963.1	Np003G1809000
OG0015786	XP_006288648.1	Np003G1811400
OG0015787	XP_006286936.1	Np003G1811700
OG0015788	XP_006287901.1	Np003G1811900
OG0015789	XP_006287694.1	Np003G1470600
OG0015790	XP_006290072.1	Np001G0138800
OG0015791	XP_006293713.1	Np006G3623500
OG0015792	XP_006280436.1	Np001G0177100
OG0015793	XP_006287664.1	Np001G0142500
OG0015794	XP_023637250.1	Np001G0143300
OG0015795	XP_006286480.1	Np001G0143400
OG0015796	XP_006289523.1	Np001G0144500
OG0015797	XP_006288157.1	Np001G0147700
OG0015798	XP_023636977.1	Np001G0151000
OG0015799	XP_023636772.1	Np001G0151100
OG0015800	XP_006287586.2	Np001G0155600
OG0015801	XP_006299459.2	Np007G3725900
OG0015802	XP_006297034.2	Np007G3725800
OG0015803	XP_006296917.1	Np007G3725500
OG0015804	XP_006297342.1	Np007G3724400
OG0015805	XP_006298323.1	Np007G3724200
OG0015806	XP_006298612.2	Np007G3722700
OG0015807	XP_006297425.1	Np007G3716600
OG0015808	XP_006298241.2	Np007G3720100
OG0015809	XP_023637888.1	Np001G0517500
OG0015810	XP_006283459.1	Np005G2724500
OG0015811	XP_006291264.1	Np001G0456100
OG0015812	XP_023638409.1	Np001G0455700
OG0015813	XP_006292321.1	Np001G0455000
OG0015814	XP_023639676.1	Np006G3205400
OG0015815	XP_006295825.2	Np006G3205900
OG0015816	XP_006293426.1	Np006G3206500
OG0015817	XP_006296572.2	Np006G3208100
OG0015818	XP_006295658.1	Np006G3208600
OG0015819	XP_006295036.1	Np006G3208800
OG0015820	XP_006294178.2	Np006G3208900
OG0015821	XP_006293613.1	Np006G3209900, Np006G3217400
OG0015822	XP_006293968.1	Np006G3210800
OG0015823	XP_006295080.1	Np006G3211300
OG0015824	XP_023640650.1	Np006G3219000
OG0015825	XP_023639628.1	Np006G3219200
OG0015826	XP_023643564.1, XP_006293976.2	Np006G3221100
OG0015827	XP_023640759.1	Np006G3222000
OG0015828	XP_023640195.1	Np006G3222300
OG0015829	XP_023640934.1	Np006G3222500
OG0015830	XP_006293857.1	Np006G3224600
OG0015831	XP_006293507.2	Np006G3225900
OG0015833	XP_023639484.1	Np006G3232800
OG0015834	XP_006293786.1	Np006G3235700
OG0015835	XP_006293744.1	Np006G3239000
OG0015836	XP_006295859.1	Np006G3240400
OG0015837	XP_006296220.1	Np006G3240500
OG0015838	XP_023640491.1	Np006G3240700
OG0015839	XP_006296333.1	Np006G3246500
OG0015840	XP_006295154.1	Np006G3246700
OG0015841	XP_006295216.1	Np006G3247000
OG0015842	XP_023639648.1	Np006G3247400
OG0015843	XP_006300108.1	Np007G3751400, Np001G0215400
OG0015844	XP_006293383.1	Np006G3248700
OG0015845	XP_006294886.1	Np006G3248900
OG0015846	XP_006294052.1	Np006G3249300
OG0015847	XP_006294952.1	Np006G3250200
OG0015848	XP_023640805.1	Np009G4321400, Np006G3251000
OG0015849	XP_023637481.1	Np003G1850900
OG0015850	XP_006295679.1	Np006G3252900
OG0015851	XP_006293703.1	Np006G3253700
OG0015852	XP_006295211.1	Np006G3257700
OG0015853	XP_006296075.1	Np006G3262000
