Orthogroup	Arabidopsis_lyrata_NCBI	Cochlearia_excelsa
OG0017294	XP_002873621.1	g5259
OG0017295	XP_002873281.1	g29654
OG0017296	XP_020881183.1	g1533
OG0017297	XP_002891872.1	g27978
OG0017298	XP_002863846.1	g10297
OG0017299	XP_020875953.1	g29732
OG0017302	XP_002873197.1	g29743
OG0017303	XP_020876005.1	g5660
OG0017305	XP_002872172.2	g10067
OG0017306	XP_020879275.1	g600
OG0017307	XP_020866824.1	g31740
OG0017308	XP_002874226.1	g10026
OG0017309	XP_020878650.1	g10025
OG0017311	XP_020878373.1	g10011
OG0017312	XP_020878968.1	g533
OG0017314	XP_020876098.1	g512
OG0017315	XP_002874158.1	g9993
OG0017316	XP_002874112.2	g466
OG0017317	XP_002872036.1	g9954
OG0017318	XP_002866424.1	g428
OG0017319	XP_002864358.1	g39397
OG0017320	XP_020871474.1	g418
OG0017321	XP_002864758.1	g393
OG0017322	XP_020871022.1	g9881
OG0017323	XP_020871837.1	g18603
OG0017324	XP_002864771.1	g381
OG0017325	XP_002866475.1	g374, g46967
OG0017327	XP_020886519.1	g28721
OG0017328	XP_020884474.1	g28722
OG0017329	XP_020884186.1	g1189
OG0017330	XP_020879935.1	g52844, g52834
OG0017331	XP_002876062.1	g2511
OG0017333	XP_002876047.1	g2545
OG0017334	XP_002877756.1	g19354
OG0017335	XP_002876018.2	g2589
OG0017336	XP_020879797.1	g2596
OG0017338	XP_002875933.1	g2679
OG0017339	XP_002877634.1	g2684
OG0017340	XP_002875909.1	g2706
OG0017341	XP_002877606.1	g19468
OG0017342	XP_020880356.1	g19481
OG0017343	XP_020881544.1	g19490
OG0017344	XP_020879672.1	g19501
OG0017345	XP_002877565.1	g2770
OG0017346	XP_020880765.1	g19525
OG0017347	XP_002877513.1	g11419
OG0017348	XP_002877491.1	g19552
OG0017349	XP_002868306.2	g24566
OG0017350	XP_020882333.1	g2996
OG0017351	XP_020882326.1	g11462
OG0017352	XP_020882327.1	g19606
OG0017353	XP_002877331.1	g3292
OG0017354	XP_020880183.1	g11512
OG0017355	XP_002873983.1	g10309
OG0017356	XP_002887144.1	g44881
OG0017357	XP_020890981.1	g44882
OG0017358	XP_002871585.1	g5246
OG0017360	XP_002887148.1	g41605
OG0017361	XP_002888685.1	g44792
OG0017362	XP_002888705.1	g45779
OG0017363	XP_020889982.1	g44774
OG0017364	XP_002864008.1	g38487
OG0017365	XP_020890389.1	g43213
OG0017366	XP_002887239.1	g45801
OG0017367	XP_020890538.1	g44737
OG0017368	XP_020891070.1	g44693
OG0017369	XP_020891067.1	g44692
OG0017370	XP_002888793.1	g45878
OG0017371	XP_002887339.1	g45888
OG0017372	XP_002888819.1	g45901
OG0017373	XP_020866188.1, XP_020889709.1	g45902
OG0017374	XP_020890592.1	g44651
OG0017375	XP_020889797.1	g46400
OG0017376	XP_020890666.1	g13611
OG0017377	XP_002887686.1	g46365
OG0017378	XP_020891155.1	g46358
OG0017379	XP_002889139.1	g46350
OG0017380	XP_002887666.1	g46307
OG0017381	XP_020891474.1	g46305
OG0017382	XP_020890180.1	g44391
OG0017384	XP_002889066.1	g17972
OG0017385	XP_020865899.1	g46238
OG0017386	XP_020889665.1	g44433
OG0017388	XP_002887568.1	g44487
OG0017390	XP_020891466.1	g46137
OG0017391	XP_002873946.2	g648
OG0017392	XP_020889879.1	g44548
OG0017393	XP_020873887.1	g17926
OG0017394	XP_002887503.1	g44557
OG0017395	XP_020890520.1	g46084
OG0017396	XP_020891597.1	g44570
OG0017398	XP_020890507.1	g46046
OG0017400	XP_020890795.1	g46006
OG0017401	XP_020890467.1	g46459
OG0017402	XP_020890459.1	g44351
OG0017403	XP_002889232.2	g46502
OG0017404	XP_020890016.1	g44320
OG0017407	XP_002887806.1	g46543
OG0017408	XP_020891161.1	g46549
OG0017411	XP_020891641.1	g44271
OG0017412	XP_020891640.1	g44270
OG0017414	XP_020885864.1	g7269
OG0017415	XP_002884949.1	g13156
OG0017416	XP_020888715.1	g7248
OG0017417	XP_020888685.1	g7230
OG0017420	XP_020886815.1	g7152
OG0017421	XP_002882884.1	g7151
OG0017422	XP_020888829.1	g12154
OG0017423	XP_020886303.1	g7115
OG0017424	XP_002882915.1	g7114
OG0017427	XP_020887440.1	g7021
OG0017429	XP_002883027.1	g6992
OG0017431	XP_002883132.1	g6875
OG0017432	XP_020889532.1	g6873
OG0017433	XP_020887457.1	g11979
OG0017434	XP_020887981.1	g6818
OG0017438	XP_020887587.1	g6777
OG0017439	XP_020886411.1	g11954
OG0017440	XP_020887249.1	g13392
OG0017441	XP_002885434.1	g11872
OG0017443	XP_002885454.1	g6659
OG0017444	XP_020888456.1	g6637
OG0017445	XP_020886716.1	g11819
OG0017446	XP_020873069.1	g28345
OG0017449	XP_002883453.1	g6512
OG0017451	XP_020887899.1	g13501, g11720
OG0017452	XP_002883551.1	g6441
OG0017453	XP_020887087.1	g11686
OG0017454	XP_002880696.1	g38323
OG0017455	XP_020887057.1	g13570
OG0017456	XP_020889549.1	g6332
OG0017458	XP_002883803.1	g13667
OG0017459	XP_002885810.1	g13587
OG0017460	XP_002885891.1	g6221
OG0017461	XP_002883829.2	g13678
OG0017463	XP_020886225.1	g14201
OG0017464	XP_020887614.1	g6108
OG0017467	XP_020885852.1	g13999
OG0017468	XP_020888399.1	g6004
OG0017469	XP_002886259.2	g13945
OG0017470	XP_020888902.1	g13803
OG0017471	XP_002886001.1	g5934
OG0017472	XP_002886274.1	g5914
OG0017473	XP_020887253.1	g5908
OG0017474	XP_020872562.1	g47666
OG0017475	XP_002884222.1	g47383
OG0017476	XP_002886304.1	g5932
OG0017477	XP_020887701.1	g5889
OG0017478	XP_002886313.1	g13836
OG0017479	XP_002884230.1	g13834
OG0017480	XP_020870487.1	g17980
OG0017481	XP_002891857.1	g54366
OG0017482	XP_002894523.1	g54310
OG0017483	XP_002891845.1	g36722
OG0017484	XP_020868739.1	g54332
OG0017485	XP_002891818.1	g36697
OG0017486	XP_020870242.1	g36695
OG0017489	XP_002891781.1	g36676
OG0017490	XP_002891766.1	g36661
OG0017492	XP_002891728.1	g36602
OG0017493	XP_002891705.1	g36580
OG0017495	XP_002894263.1	g54207
OG0017497	XP_002894245.1	g36432
OG0017498	XP_002891545.1	g28063
OG0017499	XP_020868357.1	g54109
OG0017500	XP_020867901.1	g36366
OG0017501	XP_020866339.1	g54101
OG0017502	XP_002894123.1	g54086
OG0017503	XP_002872815.1	g54085
OG0017504	XP_020868394.1	g28106
OG0017505	XP_020873960.1	g47150
OG0017506	XP_002868147.1	g17592
OG0017508	XP_020874637.1	g17638
OG0017509	XP_002870213.1	g17639
OG0017510	XP_002893618.1	g50539
OG0017512	XP_020882747.1	g51446
OG0017515	XP_020881946.1	g19223
OG0017516	XP_002877887.1	g11323
OG0017517	XP_002877896.1	g2388
OG0017518	XP_002876179.1	g19211
OG0017519	XP_002876221.1	g2335
OG0017520	XP_020880452.1	g19176
OG0017521	XP_002876224.1	g19175
OG0017523	XP_020881320.1	g2316
OG0017524	XP_002877978.1	g19152
OG0017525	XP_002876249.1	g19160
OG0017526	XP_020882447.1	g2299
OG0017527	XP_020879704.1	g2253
OG0017528	XP_002878012.1	g2238
OG0017529	XP_002878015.1	g11282
OG0017530	XP_020880457.1	g2216
OG0017532	XP_002878034.1	g19082
OG0017533	XP_002876317.1	g11276
OG0017534	XP_002878051.1	g2181
OG0017535	XP_002876337.1	g2183
OG0017536	XP_002878065.1	g2170
OG0017537	XP_002878080.1	g19030
OG0017538	XP_020880242.1	g2138
OG0017539	XP_020881527.1	g2088
OG0017541	XP_002878232.1	g18943
OG0017542	XP_020880573.1	g18921
OG0017543	XP_002876486.1	g11202
OG0017544	XP_020880945.1	g1958
OG0017547	XP_020882541.1	g19280
OG0017548	XP_002876581.1	g1891
OG0017549	XP_002876583.1	g1890
OG0017550	XP_002876639.1	g1812
OG0017551	XP_002876666.1	g11155
OG0017553	XP_002878474.1	g1747
OG0017555	XP_002876723.1	g18702
OG0017557	XP_002894549.1	g54371
OG0017558	XP_002894409.1	g36586
OG0017559	XP_002891706.1	g54268
OG0017560	XP_020870338.1	g36502
OG0017562	XP_020873152.1	g24415
OG0017563	XP_020879601.1	g16717
OG0017564	XP_002875868.1	g2747
OG0017565	XP_020882613.1	g2603
OG0017566	XP_020880987.1	g2413
OG0017567	XP_002877845.1	g2423
OG0017568	XP_002876093.1	g2468
OG0017572	XP_020881773.1	g11299
OG0017573	XP_020879620.1	g19154
OG0017574	XP_020879948.1	g2286
OG0017575	XP_002876289.1	g11279
OG0017576	XP_002876318.1	g19072
OG0017577	XP_002878056.1	g19052
OG0017579	XP_002878227.1	g18947
OG0017580	XP_002878491.1	g18756
OG0017581	XP_002866777.2	g9621
OG0017584	XP_020868374.1	g10837
OG0017586	XP_020877647.1	g40407
OG0017589	XP_020883735.1	g51546
OG0017590	XP_020882755.1	g37270
OG0017592	XP_002881682.1	g51824
OG0017593	XP_020883488.1	g37380
OG0017596	XP_020885050.1	g2045, g37423
OG0017597	XP_002881865.1	g38194
OG0017598	XP_020885331.1	g37715
OG0017599	XP_020865900.1	g46503
OG0017600	XP_002889164.1	g46392
OG0017602	XP_002889004.1	g44488
OG0017603	XP_002869540.1	g23606
OG0017604	XP_002888900.1	g44585
OG0017605	XP_002869521.1	g23579
OG0017606	XP_002867465.1	g23577
OG0017607	XP_020875181.1	g16991
OG0017611	XP_020872332.1	g23192
OG0017612	XP_002867111.1	g18214
OG0017613	XP_002893877.1	g28917
OG0017616	XP_020869465.1	g49438
OG0017617	XP_002889559.1	g30947
OG0017618	XP_020868600.1	g31026
OG0017619	XP_002892365.1	g31033
OG0017620	XP_002892444.1	g49608
OG0017621	XP_020869183.1	g49616
OG0017623	XP_002892790.1	g31502
OG0017624	XP_020870391.1	g31521
OG0017625	XP_020866838.1	g31599
OG0017627	XP_002890355.1	g50098
OG0017628	XP_020868432.1	g50245
OG0017630	XP_020889708.1	g45903
OG0017631	XP_020889886.1	g45862
OG0017632	XP_002888745.1	g44709
OG0017633	XP_020889785.1	g45803
OG0017634	XP_020889701.1	g44778
OG0017635	XP_002887178.1	g41564
OG0017637	XP_020868946.1	g1709
OG0017638	XP_002888125.1	g41001
OG0017639	XP_020891305.1	g40902
OG0017640	XP_020890705.1	g41397
OG0017642	XP_002885997.2	g13817
OG0017643	XP_020889359.1	g6138
OG0017644	XP_020873714.1	g24006
OG0017647	XP_002885268.1	g13314
OG0017648	XP_020887647.1	g12119
OG0017650	XP_002884924.1	g7286
OG0017651	XP_020888319.1	g12328
OG0017652	XP_020885987.1	g37792, g13065
OG0017653	XP_020887358.1	g7543
OG0017654	XP_020889250.1	g12922
OG0017655	XP_020874229.1	g46921
OG0017659	XP_002873236.1	g28318
OG0017660	XP_002869637.1	g47568
OG0017662	XP_020878708.1	g45470
OG0017663	XP_002866313.2	g28707
OG0017664	XP_020877918.1	g45473
OG0017667	XP_002878748.1	g38384
OG0017670	XP_020875589.1	g17364
OG0017672	XP_020867054.1	g50542
OG0017673	XP_020866526.1	g50472
OG0017674	XP_020870634.1	g27641
OG0017675	XP_002894031.1	g28126
OG0017676	XP_002894003.1	g36177
OG0017677	XP_020869926.1	g53987
OG0017681	XP_020883428.1	g39893
OG0017682	XP_002862704.1, XP_002881002.1	g39984
OG0017683	XP_020882741.1	g51085
OG0017684	XP_020885829.1	g40112
OG0017685	XP_020877930.1	g5487
OG0017686	XP_002871398.1	g29527
OG0017687	XP_002871488.1	g5363
OG0017688	XP_020871316.1	g4535
OG0017689	XP_002870232.1	g18099
OG0017690	XP_020872393.1	g16846
OG0017691	XP_002870648.1	g16799
OG0017692	XP_002875269.1	g10622
OG0017693	XP_002864416.1	g28531
OG0017694	XP_020890342.1	g1244
OG0017695	XP_020867792.1	g1266
OG0017696	XP_020879585.1	g28854
OG0017700	XP_020871757.1	g306
OG0017703	XP_020870329.1	g31118
OG0017710	XP_020890854.1	g46429
OG0017711	XP_020866665.1, XP_020888604.1	g12384
OG0017715	XP_002893265.2	g41196, g41180, g6732, g41759
OG0017717	XP_020881508.1	g11463
OG0017718	XP_002876225.1	g1273
OG0017719	XP_002877874.1	g19238
OG0017720	XP_020876742.1	g29491
OG0017721	XP_002872126.1	g561
OG0017723	XP_020873632.1	g23835
OG0017726	XP_002869833.1	g17307
OG0017728	XP_020874803.1	g46759
OG0017728	XP_020872129.1	g28338
OG0017729	XP_002864070.2	g28284, g28283
OG0017751	XP_020872535.1	g17030
OG0017753	XP_020872537.1	g17004
OG0017754	XP_020875706.1	g23349
OG0017755	XP_002869309.1	g23300
OG0017757	YP_009357312.1, YP_009357326.1	g19691, g19738
OG0017758	XP_002891605.1	g1825
OG0017759	XP_020872044.1	g23043
OG0017760	XP_020874359.1	g47907
OG0017763	XP_020869844.1	g32617
OG0017764	XP_002890994.1	g50649
OG0017765	XP_020873934.1	g24291
OG0017766	XP_002891902.2	g43853
OG0017767	XP_002891959.1	g43985
OG0017768	XP_020890169.1	g44104
OG0017769	XP_020890491.1	g44108
OG0017771	XP_020891312.1	g40936
OG0017772	XP_020880178.1	g10815
OG0017773	XP_002875066.1	g10811
OG0017775	XP_020881112.1	g10801
OG0017776	XP_020882228.1	g10794
OG0017778	XP_020880948.1	g10682
OG0017779	XP_002875187.1	g1527
OG0017781	XP_020881394.1, XP_020881399.1	g1542
OG0017783	XP_002875340.1	g10547
OG0017784	XP_020882607.1	g1616, g10502
OG0017786	XP_020880856.1	g10454
OG0017787	XP_020881937.1	g10408
OG0017788	XP_020880646.1	g10364
OG0017789	XP_020891051.1	g44997
OG0017791	XP_002888465.1	g45044
OG0017792	XP_002888427.1	g18057
OG0017793	XP_002886950.1	g45066
OG0017794	XP_002864369.1	g28498
OG0017795	XP_020891375.1	g40776
OG0017797	XP_002884751.2	g13060
OG0017798	XP_002869542.1	g47645
OG0017799	XP_020888220.1	g7354
OG0017800	XP_002872369.1	g25952
OG0017801	XP_002864049.1	g26815
OG0017802	XP_002864090.1	g28301
OG0017803	XP_002865866.1	g1327
OG0017804	XP_002864195.1	g28390
OG0017805	XP_020871947.1	g894
OG0017806	XP_002870024.1	g47282
OG0017808	XP_002866001.1	g937
OG0017809	XP_020879931.1	g28620
OG0017810	XP_020881654.1	g39298
OG0017811	XP_002873605.1	g29365
OG0017812	XP_020877360.1	g5292
OG0017813	XP_002873523.1	g29434
OG0017814	XP_020878311.1	g45528
OG0017816	XP_020878495.1	g29565
OG0017817	XP_002871343.1	g29579
OG0017818	XP_020878164.1, XP_020878145.1	g29583
OG0017820	XP_002873336.1	g5520
OG0017821	XP_002871275.1	g5539
OG0017824	XP_020872063.1	g47246
OG0017825	XP_020886952.1	g6536
OG0017826	XP_002867972.2	g24157
OG0017827	XP_020874816.1	g24127
OG0017829	XP_020873491.1	g47427
OG0017832	XP_002893770.1	g32674
OG0017834	XP_020868791.1	g50509
OG0017835	XP_002893919.1	g27929
OG0017838	XP_002893972.2	g28174
OG0017839	XP_002893959.1	g35935
OG0017840	XP_002893541.1	g32364
OG0017841	XP_020867375.1	g32426
OG0017842	XP_020867373.1	g32432
OG0017843	XP_020869351.1	g50544
OG0017844	XP_020866069.1	g32474
OG0017845	XP_020875519.1	g22994
OG0017846	XP_002869070.1	g47930
OG0017847	XP_020874495.1	g47980
OG0017848	XP_002868999.1	g22852
OG0017849	XP_020873166.1	g47984
OG0017850	XP_020874623.1	g47990
OG0017852	XP_002866920.1	g22792
OG0017853	XP_020872880.1	g22761
OG0017854	XP_020872065.1	g22714
OG0017855	XP_002870539.2	g46793
OG0017857	XP_020872361.1	g18096
OG0017858	XP_020872937.1	g16890
OG0017860	XP_020883105.1	g51505
OG0017861	XP_002872426.1	g40247
OG0017862	XP_002872417.2	g40233
OG0017863	XP_020883005.1	g51442
OG0017864	XP_020883190.1	g51374
OG0017865	XP_020871545.1	g37016
OG0017866	XP_020888527.1	g36992
OG0017867	XP_002863791.1	g18446
OG0017868	XP_002874600.1	g40281
OG0017869	XP_020878460.1	g40299
OG0017871	XP_002874640.1	g40328
OG0017872	XP_020879099.1	g40337
OG0017873	XP_020876558.1	g25764
OG0017874	XP_002872578.1	g40361
OG0017875	XP_002874735.2	g40388
OG0017880	XP_020885397.1	g40620
OG0017883	XP_020865684.1	g40669
OG0017884	XP_002868426.1	g25207
OG0017885	XP_020871862.1	g10838
OG0017887	XP_020873187.1	g25284
OG0017888	XP_020873935.1	g46861
OG0017889	XP_002863230.2	g46935
OG0017890	XP_002863200.1	g24906
OG0017891	XP_020875764.1	g54007
OG0017892	XP_002863277.1	g24799
OG0017893	XP_020876554.1	g24728
OG0017894	XP_020874767.1	g24654
OG0017895	XP_002868337.1	g24596, g47016
OG0017896	XP_020872046.1	g24575
OG0017897	XP_002868316.1	g24574
OG0017900	XP_020872162.1	g24526
OG0017904	XP_020875463.1	g16805
OG0017905	XP_020883419.1	g37713
OG0017906	XP_002882091.1	g50802
OG0017908	XP_002882013.2	g52249
OG0017909	XP_002882007.1	g37605
OG0017911	XP_002880097.1	g37535
OG0017914	XP_002880012.1	g37473
OG0017915	XP_002881874.1	g52082
OG0017916	XP_020884631.1	g52026
OG0017918	XP_020876309.1	g5850
OG0017920	XP_020879361.1	g5848
OG0017923	XP_002876552.1	g18824
OG0017924	XP_002873105.1	g45360
OG0017926	XP_002871955.1	g28920
OG0017927	XP_020886409.1	g28796, g28775
OG0017928	XP_020886190.1	g1275
OG0017931	XP_002864917.1	g209
OG0017932	XP_002865063.1	g9631
OG0017933	XP_002866759.1	g19635
OG0017934	XP_020871938.1	g19629
OG0017936	XP_002875050.1	g47143
OG0017940	XP_002872904.1	g39478
OG0017942	XP_020877582.1	g25409
OG0017943	XP_002872842.1	g39584
OG0017944	XP_002879445.1	g39749
OG0017945	XP_020882665.1	g37916
OG0017946	XP_020885477.1	g39959
OG0017948	XP_020868709.1	g49597, g31084
OG0017949	XP_002879063.1	g40131
OG0017950	XP_020870234.1	g54260
OG0017951	XP_020884535.1	g36800
OG0017952	XP_002878887.1	g38316
OG0017954	XP_002882174.1	g12717
OG0017956	XP_020885945.1	g11241
OG0017958	XP_020886382.1	g16992
OG0017959	XP_002872982.1	g27965
OG0017963	XP_020873799.1	g47610
OG0017964	XP_020873435.1	g23669
OG0017965	XP_020873456.1	g17119
OG0017967	XP_002884370.1	g12641
OG0017968	XP_002884382.1	g12633
OG0017969	XP_002882296.2	g7821
OG0017970	XP_020887851.1	g12776
OG0017971	XP_020888938.1	g12777
OG0017972	XP_020885937.1	g7753
OG0017973	XP_020887954.1	g12812
OG0017974	XP_002884467.1	g12588
OG0017975	XP_020871578.1	g7421
OG0017976	XP_002884507.2	g12858
OG0017977	XP_020888112.1	g7706
OG0017978	XP_002884521.2	g12544
OG0017979	XP_020886800.1	g12878
OG0017982	XP_020885964.1	g7577
OG0017983	XP_020889463.1	g7559
OG0017984	XP_020887214.1	g13004
OG0017985	XP_002884698.1	g7533
OG0017986	XP_002881650.1	g51768
OG0017987	XP_020883184.1	g37162
OG0017988	XP_002879603.1	g38035, g51577
OG0017990	XP_002881503.1	g37206
OG0017994	XP_002890108.1	g27307
OG0017995	XP_002890109.1	g31605
OG0017998	XP_020869445.1	g31769
OG0017999	XP_020869728.1	g27411
OG0018000	XP_020869850.1	g50063
OG0018001	XP_020868233.1	g50124
OG0018002	XP_020869060.1	g27454
OG0018003	XP_002890375.1	g27455
OG0018004	XP_020869054.1	g50130
OG0018005	XP_020870306.1	g50199
OG0018006	XP_020870940.1	g32037
OG0018007	XP_002865604.1	g27792
OG0018008	XP_020867328.1	g50256
OG0018009	XP_002890570.1	g32063
OG0018010	XP_002890590.1	g32093
OG0018011	XP_020869227.1	g32126
OG0018012	XP_002893401.1	g32159
OG0018013	XP_002893429.1	g489
OG0018014	XP_020868731.1	g27632
OG0018015	XP_020873504.1	g23836
OG0018016	XP_020873718.1	g23807
OG0018017	XP_002869674.1	g17170
OG0018018	XP_020884513.1	g38346
OG0018019	XP_020884417.1	g38348
OG0018021	XP_002880573.1	g38386
OG0018023	XP_002880534.1	g38405
OG0018024	XP_002878692.1	g36911
OG0018026	XP_002878675.1	g38440
OG0018027	XP_020885165.1	g50916
OG0018028	XP_002880440.1	g38496
OG0018030	XP_020870350.1	g31441
OG0018031	XP_002892635.1	g27148
OG0018032	XP_002889820.1	g27123
OG0018033	XP_002892514.1	g27092
OG0018034	XP_002889724.1	g49650
OG0018036	XP_002892395.2	g31059
OG0018037	XP_002889587.1	g26967
OG0018038	XP_002892317.1	g30972
OG0018039	XP_020867978.1	g26960
OG0018040	XP_020868613.1	g30932
OG0018041	XP_020870541.1	g30896
OG0018042	XP_002892245.1	g49466
OG0018043	XP_020870597.1	g30856
OG0018044	XP_002892197.1	g30853
OG0018045	XP_002889462.1	g49421
OG0018046	XP_002892125.1	g30791
OG0018048	XP_020869446.1	g49323
OG0018050	XP_002889344.1	g26860
OG0018051	XP_020868111.1	g26857
OG0018053	XP_020879235.1	g45651
OG0018054	XP_020879025.1	g29299
OG0018055	XP_002871640.1	g29279
OG0018056	XP_002873718.1	g29260
OG0018057	XP_020877816.1	g4967, g4966
OG0018058	XP_002871801.1	g4936
OG0018060	XP_002873920.1	g4898
OG0018061	XP_020878873.1	g4809
OG0018064	XP_020876245.1	g10172
OG0018066	XP_020878097.1	g5257
OG0018067	XP_020871800.1	g10293
OG0018068	XP_002871202.1	g29694
OG0018069	XP_020875967.1	g29705
OG0018071	XP_002871113.1	g5666
OG0018074	XP_002864728.1	g9906
OG0018076	XP_002866441.2	g18598
OG0018077	XP_020888831.1	g9892
OG0018078	XP_002864756.1	g395
OG0018079	XP_020887576.1	g1206
OG0018080	XP_002875993.1	g19389
OG0018082	XP_002877638.1	g2677
OG0018083	XP_020879843.1	g11411
OG0018084	XP_002875625.1	g3469
OG0018085	XP_020880182.1	g11511
OG0018086	XP_002893259.1	g19462
OG0018087	XP_002875595.1	g1045
OG0018088	XP_002877250.2	g3080
OG0018091	XP_002887212.1	g45762
OG0018092	XP_020865906.1	g44777
OG0018093	XP_020890228.1	g45786
OG0018094	XP_002887355.1	g45912
OG0018095	XP_002887385.1	g45941
OG0018096	XP_020890499.1	g46347
OG0018098	XP_020891438.1	g46325
OG0018100	XP_020891600.1	g46234
OG0018102	XP_002887576.1	g44476
OG0018103	XP_002889012.1	g46183
OG0018104	XP_020865798.1	g46160
OG0018105	XP_002887553.1	g44510
OG0018106	XP_002888986.2	g46151
OG0018107	XP_002887523.1	g46123
OG0018109	XP_020883655.1	g31526
OG0018111	XP_002887772.1	g46508
OG0018113	XP_020865865.1	g44325
OG0018115	XP_002884925.1	g7284
OG0018117	XP_020888496.1	g13159
OG0018118	XP_020888914.1	g7253
OG0018120	XP_020881584.1	g3094
OG0018121	XP_002882843.1	g12218
OG0018122	XP_002885070.1	g12149
OG0018124	XP_020886475.1	g6909
OG0018125	XP_002885258.2, XP_020885986.1	g6874
OG0018126	XP_002883344.1	g13409
OG0018128	XP_002885535.1	g6559
OG0018130	XP_020885932.1	g6490
OG0018132	XP_020887164.1	g35821
OG0018133	XP_020888180.1	g6361
OG0018134	XP_020886347.1	g6244
OG0018135	XP_002883772.1	g6309
OG0018136	XP_020888436.1	g11108
OG0018138	XP_002885854.1	g13665
OG0018139	XP_002883808.1	g13670
OG0018140	XP_002885948.1	g14318
OG0018141	XP_002883912.1	g14235
OG0018144	XP_020887280.1	g14021, g53180
OG0018145	XP_020886089.1	g6001
OG0018147	XP_020888493.1	g13826
OG0018148	XP_002884218.1	g13843
OG0018149	XP_020867135.1	g36638
OG0018150	XP_020868143.1	g36585
OG0018151	XP_002894363.1	g54253
OG0018152	XP_020870040.1	g36532
OG0018156	XP_020867510.1	g27971
OG0018158	XP_002877885.2	g19218
OG0018159	XP_002877901.1	g2383
OG0018160	XP_002877908.2	g19205
OG0018161	XP_020881450.1	g2255
OG0018162	XP_002878081.1	g2150, g19028
OG0018164	XP_020879938.1	g19024
OG0018165	XP_020881465.1	g11260
OG0018166	XP_002876421.1	g2104
OG0018168	XP_020880555.1	g18949
OG0018169	XP_020880504.1	g18910
OG0018170	XP_002878331.1	g1917
OG0018171	XP_002878386.1	g1856
OG0018172	XP_002878465.2	g1756
OG0018174	XP_020870182.1	g32315
OG0018175	XP_002870419.1	g46915
OG0018176	XP_020882469.1	g11361
OG0018177	XP_002877793.1	g19320
OG0018178	XP_020881709.1	g11317
OG0018180	XP_020882386.1	g2339
OG0018181	XP_020880202.1	g19059
OG0018186	XP_002876698.1	g18749
OG0018187	XP_002886598.1	g17
OG0018188	XP_020882271.1	g23726
OG0018190	XP_002863396.1	g40638
OG0018191	XP_002890726.1	g5904
OG0018194	XP_002879552.1	g51522
OG0018195	XP_002879746.1	g51722
OG0018196	XP_020878351.1	g45729
OG0018198	XP_020885009.1	g37410
OG0018203	XP_020891720.1	g44418
OG0018205	XP_020891523.1	g46016
OG0018206	XP_002869533.1	g17073
OG0018207	XP_002867376.1	g23445
OG0018208	XP_002869517.2	g23573
OG0018209	XP_020874033.1	g22954
OG0018210	XP_002892112.1	g30774
OG0018211	XP_020890192.1	g10289
OG0018212	XP_002889546.1	g26957
OG0018213	XP_002892334.2	g49543
OG0018214	XP_002889624.1	g31034
OG0018216	XP_002892423.1	g31086
OG0018217	XP_020867924.1	g31112
OG0018220	XP_020866381.1	g31588
OG0018222	XP_020866307.1	g32041
OG0018223	XP_020873794.1	g23842
OG0018226	XP_002888643.1	g41581
OG0018227	XP_020891139.1	g41724
OG0018228	XP_002886706.1	g44028
OG0018230	XP_020891367.1	g38260
OG0018231	XP_020872943.1	g15780
OG0018232	XP_020890689.1	g4762
OG0018234	XP_002885723.1	g6391
OG0018235	XP_020889229.1	g12056
OG0018236	XP_020889008.1	g7039
OG0018237	XP_020886622.1	g14415
OG0018238	XP_020888261.1	g7302
OG0018239	XP_002887186.1	g41531
OG0018240	XP_002882583.1	g7535
OG0018241	XP_020887670.1	g12934
OG0018244	XP_002871139.1	g11666
OG0018248	XP_002871251.1	g29644
OG0018249	XP_020876543.1	g5567
OG0018252	XP_020872902.1	g24020
OG0018254	XP_002890773.1	g32344
OG0018255	XP_020873826.1	g23763
OG0018256	XP_020873312.1	g17174
OG0018257	XP_002881242.2	g37941
OG0018258	XP_020882895.1	g40023
OG0018261	XP_002878994.1	g29760
OG0018262	XP_002867631.1	g17186
OG0018265	XP_002871524.1	g45596
OG0018266	XP_020878095.1	g5254
OG0018268	XP_020874805.1	g46837
OG0018269	XP_020878824.1	g29037
OG0018271	XP_002877044.1	g10493
OG0018273	XP_020881260.1	g28670
OG0018277	XP_020876534.1	g41395
OG0018278	XP_020877338.1	g719
OG0018279	XP_002872178.1	g613
OG0018281	XP_020871149.1	g9908
OG0018282	XP_020868821.1	g410
OG0018283	XP_002866531.1	g9829
OG0018286	XP_002866737.1	g9643
OG0018287	XP_002892442.1	g27023, g31109
OG0018288	XP_020866019.1	g27118
OG0018290	XP_020886479.1	g1487
OG0018291	XP_020869626.1	g32021
OG0018292	XP_020868241.1	g27667, g13610
OG0018294	XP_020866377.1, XP_020871037.1, XP_020866569.1	g54096
OG0018298	XP_020865913.1	g44859
OG0018299	XP_002887173.1	g41567
OG0018301	XP_002883427.1	g11760
OG0018302	XP_002883595.1	g11664
OG0018303	XP_020884492.1	g50970
OG0018305	XP_002877623.1	g223
OG0018306	XP_002876215.1	g19187
OG0018308	XP_020877292.1	g668
OG0018310	XP_002874565.1	g25867
OG0018311	XP_002867463.2	g17057
OG0018312	XP_002869556.2	g17080
OG0018313	XP_002867591.1	g17152, g47557
OG0018315	XP_020873536.1	g23956
OG0018317	XP_020875122.1	g37060
OG0018318	XP_002870853.2	g18112
OG0018319	XP_020873075.1	g16801
